Grid ID 2019,Accidental Fires,Agriculture,Aviation,Biomass,Commercial Cooking,Construction,Forestry,Gas Leakage,Heat and Power Generation,Industrial Processes,Machinery,Rail,Resuspension,River,Road Transport,Waste,nox,nox_hotspot
911,0.0045,0.0030798816490334,0.0,0.0,0.0,0.224882,0.0,0.0,1.921837692123358,0.022268958999999998,0.000361587983587,0.054430689,0.0,0.0,3.0248311524874825,5.66165844797279e-06,5.256197623901909,0
912,0.0002475,0.0030798816490334,0.0,0.0,0.0,0.0,0.0,0.0,0.19627658020630517,0.003757909,2.08015765887231e-05,0.018058378,0.0,0.0,0.07926180972020822,3.25653169576026e-07,0.3007031858053051,0
913,0.006495,0.0030798816490334,0.0,0.0,0.0,0.417387992,0.0,0.0,3.7047821051915166,0.037661736,0.0020890003790122,0.426715529,0.0,0.0,5.631517545426054,0.0001013216316151,10.22983011127723,0
914,0.0,0.0031837907777587,0.0,0.0,0.0,0.0,0.0,0.0,0.1495797675370883,0.000605038,0.0002019269995467,0.0,0.0,0.0,0.8165491680820379,3.16169010768892e-06,0.9701228530865393,0
915,0.003,0.0321059382851787,0.0,0.0,0.0,0.653508936,0.0,0.0,3.124694028467438,0.010112396,0.056407506763354,0.0,0.0,0.0,5.6444008409996815,0.0012676991517564,9.525497345667409,0
916,0.0086571735106671,0.0057609546112487,0.0,0.0,0.0,0.854473525,0.0,0.0,2.5208002334197404,0.130566435,0.0113454217820715,0.0,0.0,0.0,3.0054129146130726,0.0029734249238123,6.539990082860613,0
917,0.0035,0.0035653902493683,0.0,0.0,0.0,0.227507082,0.0,0.0,1.2515961711257375,0.055561839,0.0020545247042782,0.00127068,0.0,0.0,1.629651606765713,3.21689292624375e-05,3.1747394627743595,0
918,0.0,0.0030859098709014,0.0,0.0,0.0,0.0,0.0,0.0,0.0814220100516264,0.006192469,2.55236164779503e-05,0.002768115,0.0,0.0,0.5632166733927405,3.99587954281468e-07,0.6567111005197005,0
919,0.0025,0.0042640782597331,0.0,0.0,0.0,0.205923076,0.0,0.0,1.822868013078373,0.086773591,0.0050111162009408,0.006393975,0.0,0.0,2.248859692148373,7.84621501190249e-05,4.382672003837539,0
920,0.019745,0.0157589857792035,0.0,0.0,0.0,0.871390719,0.0,0.0,5.024958181158953,0.10642115,0.017279877872611,0.179002075,0.0,0.0,10.941163336479928,0.002863735743702,17.1785830610344,0
921,0.0007425,0.0047747656500331,0.0,0.0,0.0,0.0,0.0,0.0,0.26418235291151343,0.000480428,0.0021871381718474,0.0,0.0,0.0,0.44367537494690157,3.42454116110577e-05,0.7160768050919066,0
922,0.0015,0.0296287742076739,0.0,0.0,0.0,0.365469709,0.0,0.0,3.255191957831413,0.001901441,0.0342597319546335,0.0,0.0,0.0,4.228997118042107,0.0005881758583906,7.917536907894219,0
923,0.0022475,0.016469539135194,0.0,0.0,0.0,0.067377097,0.0,0.0,2.806548502157563,0.016499759,0.0455361272172823,0.0,0.0,0.0,4.452022682396411,0.0022507170650062,7.408951923971457,0
924,0.0017475,0.0040857925234711,0.0,0.0,0.0,0.0,0.0,0.0,0.5969273280823082,0.004522445,0.0034209504757548,0.0,0.0,0.0,2.151652751361774,5.35639249508036e-05,2.762410331368259,0
925,0.0,0.101842781209052,0.0,0.0,0.0,0.32226606,0.0,0.0,2.077018604329564,0.0,0.0230395569845588,0.022155902,0.0,0.0,1.187955636694796,0.0003897377230418,3.7346682789410126,0
926,0.0047425,0.0537963240919112,0.0,0.0,0.0,0.212923294,0.0,0.0,2.377186124294221,0.008427623,0.0518396267842007,0.0,0.0,0.0,4.286354367380425,0.0015784850343192,6.996848344585077,0
927,0.00075,0.090923832155258,0.0663662370349011,0.0,0.0,0.0,0.0,0.0,1.471619438468799,0.0,0.0190030465824048,0.0,0.0,0.0,6.178953932074229,0.0002975424381375,7.827914028753729,0
928,0.0,0.0030822146468095,0.0,0.0,0.0,0.0,0.0,0.0,0.0169310778361091,0.0,5.05688786979471e-07,0.0,0.0,0.0,1.0959326023002032,7.91905115107394e-09,1.1159464083909598,0
929,0.0068564490071114,0.0090748434620474,0.0,0.0,0.0,0.560540451,0.0,0.0,1.9471424988000254,0.380336601,0.0044482709137681,0.0,0.0,0.0,8.898922414274509,0.0102278968670795,11.81754942532454,0
930,0.0025,0.0063468302792229,0.0,0.0,0.0,0.382491243,0.0,0.0,0.8316272854212743,0.280767077,0.0024240807030764,0.0,0.0,0.0,11.526022708843454,3.79553821635254e-05,13.03221718062919,0
931,0.0,0.0140982373115199,0.0,0.0,0.0,0.0,0.0,0.0,0.4462460322179117,0.0,0.0009033993506743,0.0,0.0,0.0,0.16882605851333013,1.41450392270586e-05,0.6300878724326631,0
932,0.0005,0.0622160163881901,0.0,0.0,0.0,0.0,0.0,0.0,1.8655244847683412,0.0,0.0048485782577204,0.0,0.0,0.0,0.6310839227495177,8.29886459789639e-05,2.564255990809748,0
933,0.0,0.0031950219887708,0.0,0.0,0.0,0.0,0.0,0.0,0.0267751015234561,0.0,9.44407977845445e-06,0.0,0.0,0.0,1.1147691293877104,1.47819788741351e-07,1.1447488447995045,0
934,0.0,0.197755876490034,0.0,0.0,0.0,0.0,0.0,0.0,1.3304751243946695,0.101907376,0.0479996584793753,0.0,0.0,0.0,1.930487632035278,0.0018485713377521,3.6104742387371087,0
935,0.0,0.211952785632945,0.0,0.0,0.0,0.0,0.0,0.0,0.62687065131166,0.003078632,0.0143995770464598,0.033115799,0.0,0.0,24.45696135047388,0.0003161666101665,25.346694962075112,0
936,0.0,0.0569901780531305,0.0,0.0,0.0,0.0,0.0,0.0,1.0533421166353825,0.011288882,0.0163198823795885,0.0,0.0,0.25721,1.7888266639161967,0.0024082551998606,3.186385978184159,0
937,0.0,0.0030798816490334,0.0,0.0,0.0,0.0,0.0,0.0,2.839854467211545,0.021086173,0.0855761690196459,0.0,0.0,0.01273,4.234541207638477,0.0062248598942917,7.203092758412993,0
938,0.0,0.0030798816490334,0.0,0.0,0.0,0.0,0.0,0.0,0.0122557250997611,0.000218516,9.19123538496471e-06,0.0,0.0,0.01833,0.0009278380201095523,1.43896913720425e-07,0.03482129590120273,0
939,0.0,0.0123365331820629,0.0,0.0,0.0,0.0,0.0,0.0,0.9883586602303164,0.068701151,0.0038709041580504,0.000662999,0.0,0.13389,3.5246342814368528,6.06091324081366e-05,4.73251513813969,0
940,0.0,0.0321696420347587,0.0,0.0,0.0,0.106461647,0.0,0.0,0.7424429723882725,0.121788591,0.0121646171160814,0.0,0.0,0.21095,7.494864122441773,0.0045695606330831,8.725411152613969,0
941,0.0002475,0.0625607616426695,0.0,0.0,0.0,0.0,0.0,0.0,1.2267440366499487,0.058713692,0.0019399998612919,0.0,0.0,0.13559,0.18000570338585212,4.36704044927569e-05,1.665845363944255,0
942,0.00075,0.0129278800168754,0.0,0.0,0.0,0.0,0.0,0.0,2.8629392505531737,0.030490464000000002,0.000321194383319,0.0,0.0,0.14742,5.525556045386426,5.0291840516853e-06,8.580409863523846,0
943,0.0086014490071114,0.0678572049888666,0.0,0.0,0.0,0.100628132,0.0,0.0,3.0755575720835084,0.6486192384632571,0.0345593388936543,0.175628607,0.0,0.0,3.7225585397277046,45.68106066193629,53.5150707441004,1
944,0.0148414490071114,0.0103250840091307,0.0,0.0,0.0,2.117655075,0.0,0.0,5.02703064859778,0.507544633,0.0479996584793753,0.33794289699999996,0.0,0.0,8.00339485338212,0.0096188773832564,16.076353175858774,0
945,0.0009975,0.0814899618612486,0.0,0.0,0.0,0.212923294,0.0,0.0,3.5029721537719456,0.007205899,0.0479990776206336,0.0,0.0,0.0,4.751540058601615,0.0008853290642819,8.606013273919725,0
946,0.0082982245035557,0.0193815999203509,0.0,0.0,0.0,0.356089108,0.0,0.0,3.957518650475624,0.016488951,0.0374397353906572,0.006328392,0.0,0.0,14.465761009167288,0.0036575551444783,18.870963225601955,0
947,0.023485,0.0230039548395231,0.0,0.0,0.0,0.292842449,0.0,0.0,5.320651652986271,0.006897048,0.0268794842875907,0.0,0.0,0.0,17.943976350241066,0.0008431816994972,23.638579121053944,0
948,0.008995,0.0275806084328138,0.0,0.0,0.0,0.523557964,0.0,0.0,3.5128221388112912,0.01159987,0.0239998258228715,0.0,0.0,0.0,8.802883773101978,0.0005470006194806,12.911986180788436,0
949,0.0149925,0.0085137834191063,0.0,0.0,0.0,1.656838396,0.0,0.0,5.35627978766775,0.096501233,0.0182398665320012,0.22022049000000002,0.0,0.0,7.60331958043159,0.0015897730398572,14.976495410090305,0
950,0.0157475,0.012136384599155,0.0,0.0,0.0,2.080461549,0.0,0.0,5.020351354203521,0.016889582,0.0403197150360923,0.04656824699999999,0.0,0.0,7.920763484885388,0.0012506825000241,15.15448849922418,0
951,0.0018007245035557,0.0148565952005285,0.0,0.0,0.0,0.0,0.0,0.0,0.519600503742112,0.169636491,0.0042095038027267,0.0,0.0,0.0,0.08613633959451947,0.0026006806248749,0.7988408384683172,0
952,0.0052982245035557,0.03217040679039,0.0,0.0,0.0,0.0,0.0,0.0,1.9113550047719277,0.776613507463257,0.0103982051813686,0.00306508,0.0,0.0,7.599305570027071,0.0001628111994558,10.338368809937025,0
953,0.0072375,0.0356833052305695,0.0,0.0,0.0,0.319384942,0.0,0.0,2.9547761473121454,0.035537989,0.0633595453659414,0.0,0.0,0.0,6.15729962412794,0.0031253965788073,9.576404449615403,0
954,0.0015,0.0030798816490334,0.0,0.0,0.0,0.212923294,0.0,0.0,3.664727681690028,0.004672701,0.0835194028839876,0.149367784,0.0,0.0,5.6172806829862445,0.0021692986758201,9.739240726885114,0
955,0.0085432245035557,0.0230039548395231,0.0,0.0,0.0,0.843263238,0.0,0.0,4.415127834478993,0.059240313,0.0393592480224442,0.341245344,0.0,0.0,7.915453875421057,0.0159956398409223,13.661232672106495,0
956,0.0015,0.07562824288691,0.0,0.0,0.0,0.174422096,0.0,0.0,2.1660238061329324,0.005269216,0.0403197150360923,0.512174405,0.0,0.0,2.4517503982765216,0.0006313107328332,5.4277191900652895,0
957,0.0045482245035557,0.0030798816490334,0.118371091658485,0.0,0.0,0.08021083,0.0,0.0,2.377121744373345,0.037274481,0.0739185869160985,0.261986187,0.0,0.0,5.539661415405983,0.0025547370396442,8.498727179546146,0
958,0.0364140205320015,0.0085137834191063,0.0,0.0,0.0,0.090127805,0.0,0.0,2.436653049781887,0.002571929,0.0681595159974215,0.261897681,0.0,0.0,7.288394648608669,0.0013469857678938,10.194079419106979,0
959,0.0,0.0044864133808546,0.0,0.0,0.0,0.0,0.0,0.0,0.0267265544755809,0.0,2.61044752197511e-05,0.1219825,0.0,0.0,0.0015547449821194102,4.08775424520236e-07,0.15477672608919918,0
960,0.0027475,0.27301869519119,0.0,0.0,0.0,0.0,0.0,0.0,0.8304312003155842,0.0,0.0050104328377151,0.1395975,0.0,0.0,0.5917638777435432,7.84514966797482e-05,1.8426476575847122,0
961,0.0,0.0103249284759456,0.0,0.0,0.0,0.0,0.0,0.0,2.942666369044457,0.01947207,0.0787177033435465,0.360130544,0.0,0.0,4.956324770243929,0.0023682938457989,8.370004678953677,0
962,0.0062475,0.0103249803203406,0.0,0.0,0.0,0.641104438,0.0,0.0,4.835606343293324,0.06810131,0.0662386024710219,0.0,0.0,0.0,10.238012226877128,0.0048563024146897,15.870491703376505,0
963,0.005745,0.0356828515921131,0.0,0.0,0.0,0.486378734,0.0,0.0,3.174807302600673,0.029289014,0.065278620645264,0.043645843,0.0,0.0,16.535109759714558,0.0021029011656479,20.378040026718256,0
964,0.0,0.0030804519373787,0.0,0.0,0.0,0.0,0.0,0.0,0.012327407057581395,0.000215335,1.59906994801617e-06,5.86e-05,0.0,0.0,0.006180389341460779,2.50812119052839e-08,0.021863807487580794,0
965,0.005,0.0114635350794451,0.0,0.0,0.0,0.13300414,0.0,0.0,1.614630304240493,0.026191337,0.023697881781619,0.0,0.0,0.0,1.5783500479198644,0.000455016854568,3.3927922628759895,0
966,0.0,0.003080011260021,0.0,0.0,0.0,0.0,0.0,0.0,0.0038048799989485,0.000101985,3.62182509593405e-07,0.0,0.0,0.0,0.0003589343134756236,5.625958360866811e-09,0.007346178380913078,0
967,0.002745,0.0082868086576948,0.0,0.0,0.0,0.053376661,0.0,0.0,1.5482022704229421,0.020641036,0.0147182908212697,0.033932822,0.0,0.0,2.438680029420893,0.000230453377185,4.120813371699985,0
968,0.0033564490071114,0.0133815573566247,0.0,0.0,0.0,0.535189354,0.0,0.0,2.734836244647045,0.04012673,0.0221808700897386,0.0,0.0,0.0,6.971071310827847,0.0172963352243591,10.337438851152726,0
969,0.002,0.0078049538892504,0.0,0.0,0.0,0.0,0.0,0.0,1.4728878172270903,0.02717594,0.010173713528111,0.0,0.0,0.0,2.4622737191010087,0.0001592961710605,3.982475439916521,0
970,0.0122932245035557,0.0473819800064559,0.0,0.0,0.0,0.706281867,0.0,0.0,5.7461859840793,0.023011945,0.0170028970899914,0.0,0.0,0.0,9.15469205295103,0.0005626764606514,15.707412627090983,0
971,0.0002475,0.0034298442765388,0.0,0.0,0.0,0.0,0.0,0.0,0.34448273869655904,0.002045259,0.0001343082083688,0.0,0.0,0.0,0.9680056426149882,2.10299528023603e-06,1.318347395791735,0
972,0.0097957245035557,0.139074668876753,0.0,0.0,0.0,1.349289423,0.0,0.0,3.4684496340719253,0.006730158,0.0076798409387991,0.016700277,0.0,0.0,6.068731813373441,0.0010404144599668,11.06749195422444,0
973,0.00849,0.0030798816490334,0.0,0.0,0.0,0.265229889,0.0,0.0,2.853812271466171,0.182976378,0.0009292919832941,0.0,0.0,0.0,11.536604137435198,9.91714604253112e-05,14.851221020994121,0
974,0.003,0.0030798816490334,0.0,0.0,0.0,0.0,0.0,0.0,1.1858123181925555,0.080028364,0.0001777632758877,0.0,0.0,0.0,1.0758082865700498,2.78339424922256e-06,2.3479093970817755,0
975,0.0387732245035557,0.0030798816490334,0.0,0.0,0.0,4.719932668,0.0,0.0,9.980491068543655,0.251025828,0.0047998954615252,0.350232062,0.0,0.0,14.993688844684826,0.0005646248470915,30.34258809768969,1
976,0.008995,0.0121361901826736,0.0,0.0,0.0,0.9636568,0.0,0.0,4.025157804561927,0.051138167,0.0431987379730116,0.0,0.0,0.0,10.931909384837127,0.0019719475290548,16.038164032083795,0
977,0.00075,0.0259428839824008,0.0,0.0,0.0,0.504890716,0.0,0.0,2.0135455667474464,0.078905435,0.0298275337439326,0.0,0.0,0.0,4.575231002255004,0.0035736842084916,7.232666821937276,0
978,0.0,0.0074101069767537,0.0,0.0,0.0,0.0,0.0,0.0,0.7093168879555185,0.034339561,0.0056492954501089,0.0,0.0,0.0,0.1254980684603588,8.84545652848291e-05,0.8823023744080247,0
979,0.0033032245035557,0.0519839477306902,0.0,0.0,0.0,0.0,0.0,0.0,2.4480364780238477,0.013533589,0.0585582900115971,0.001908051,0.0,0.0,5.514695998169731,0.0012350965977347,8.093254675037157,0
980,0.0047475,0.0824435897427787,0.0,0.0,0.0,0.0,0.0,0.0,1.8898273842756965,0.036053136,0.0595187433579807,0.0,0.0,0.0,4.647605422787885,0.0021295568593246,6.722325333023666,0
981,0.005745,0.120576700357785,0.0,0.0,0.0,0.235355956,0.0,0.0,2.0238584141735876,0.036499121,0.0451190433061403,0.0,0.0,0.0,6.878506131008422,0.0019261530316531,9.347586518877588,0
982,0.0015,0.0085137056525138,0.147155034367383,0.0,0.0,0.045209741,0.0,0.0,2.2518791345650997,0.0,0.065278620645264,0.088462647,0.0,0.0,4.128737403703089,0.0011955306824068,6.737931817615756,0
983,0.0200939490071114,0.0085137056525138,0.0,0.0,0.0,0.996620384,0.0,0.0,3.4695451641157042,0.092745367,0.064318638819506,0.0,0.0,0.0,13.44569728830493,0.009866707717894,18.10740120461766,0
984,0.0022475,0.196317846154778,0.0,0.0,0.0,0.0,0.0,0.0,0.9300712920327645,0.000382138,0.0086398159309248,0.0,0.0,0.0,0.4095924507521702,0.0001352789774081,1.5473863218480455,0
985,0.0,0.178730136380074,0.0,0.0,0.0,0.0,0.0,0.0,0.43499336077593287,0.0,0.0211195523312493,0.0,0.0,0.0,0.3901060060865657,0.0003306819447754,1.0252797375185974,0
986,0.0,0.164282173547828,0.0,0.0,0.0,0.0,0.0,0.0,1.069781792395708,0.0,0.004799861293364,0.0,0.0,0.0,0.9301792632636434,7.51543862066712e-05,2.16911824488675,0
987,0.0030532245035557,0.0048911563168602,0.0,0.0,0.0,0.074085639,0.0,0.0,3.7642833090580643,0.030416152,0.0758383933940725,0.001446673,0.0,0.0,7.351478825267559,0.0018622015179655,11.307355574058077,0
988,0.0,0.0212681785719489,0.0,0.0,0.0,0.0,0.0,0.0,2.412211789208978,0.002411805,0.0727369152263081,0.0,0.0,0.0,7.815525572519574,0.0016934478167983,10.325847708343607,0
989,0.00099,0.0031194259613374,0.0,0.0,0.0,0.0,0.0,0.0,0.08958557462265648,0.00011246,0.0001581507513117,0.0,0.0,0.0,0.007467952875196325,2.47624154746413e-06,0.10143604045204938,0
990,0.0,0.0046676551299152,0.0,0.0,0.0,0.0,0.0,0.0,1.720042047789932,0.026218371,0.0382893745563697,0.003605721,0.0,0.0,1.7093103549502562,0.0005995204746404,3.5027330449011136,0
991,0.0,0.0034936258435161,0.0,0.0,0.0,0.0,0.0,0.0,1.2476573572119682,0.013383718,0.0099774926114984,0.0,0.0,0.0,0.6724576602481891,0.0006155266774203,1.9475853805925922,0
992,0.0035,0.0157588172849197,0.002230058494418,0.0,0.0,0.322885051,0.0,0.0,4.21220660120133,0.134390675,0.0767983752198305,0.0,0.0,0.0,7.768887332460045,0.0107226803410877,12.54737959100163,0
993,0.0147103980142229,0.0030798816490334,0.0076541025674141,0.0,0.0,0.611352363,0.0,0.0,6.455930479512968,0.046490333,0.0393591660188571,0.009619207,0.0,0.0,8.826634888789357,0.0025067339388024,16.017337553490655,0
994,0.0142932245035557,0.0211926412884001,0.0,0.0,0.0,0.774680353,0.0,0.0,3.9740304690639254,0.044586218,0.0431990864882567,0.000571639,0.0,0.0,13.340155622685135,0.0079143941157308,18.220623648145004,0
995,0.00425,0.0132391537645947,0.0,0.0,0.0,0.04316801,0.0,0.0,4.509288361540346,0.28586872,0.0430754729143692,0.005601605,0.0,0.0,9.995566496260263,0.0078848871430131,14.907942706622586,0
996,0.00075,0.003463322794625,0.0,0.0,0.0,0.0,0.0,0.0,0.7296515966065992,0.05553699,0.0016257826165067,0.001943249,0.0,0.0,1.6932011506540725,2.54559050470331e-05,2.4861975475768503,0
997,0.0157982245035557,0.0085137056525138,0.0,0.0,0.0,2.761135179,0.0,0.0,11.63722132256958,0.120479927,0.0383991910267314,0.7011641150000001,0.0,0.0,21.888597641909765,0.0027774383220219,37.17408674498417,1
998,0.0002475,0.100459275020179,0.0,0.0,0.0,0.376203716,0.0,0.0,1.550285859996229,0.0,0.0115196657373472,0.0,0.0,0.0,4.541473801294577,0.000180370526896,6.580370188575229,0
999,0.0,0.111756452446332,0.0,0.0,0.0,0.0,0.0,0.0,1.099681916519775,0.0,0.0115197545745665,0.0,0.0,0.0,1.0667656103741483,0.0001803719698775,2.2899041058846996,0
1000,0.0,0.0045968984310096,0.0,0.0,0.0,0.0,0.0,0.0,0.1478961928239803,0.0,3.08538496380042e-05,0.0,0.0,0.0,0.08387016223407365,4.83116708556699e-07,0.23639459045541011,0
1001,0.0,0.246330783455784,0.0,0.0,0.0,0.32226606,0.0,0.0,0.9667815904114825,0.0,0.004947549753691,0.0,0.0,0.0,3.337551551506862,7.74668878351211e-05,4.877955002015654,0
1002,0.0029975,0.158613494304345,0.0,0.0,0.0,0.106461647,0.0,0.0,1.1506270470687738,0.0,0.0172796318618498,0.0,0.0,0.0,0.7637267456379789,0.0002705579548163,2.1999766238277636,0
1003,0.0015,0.0411166755955934,0.0,0.0,0.0,0.976822072,0.0,0.0,1.5971039552198176,0.0,0.0460790251318983,0.0,0.0,0.0,1.8737292833298003,0.0009438549088319,4.537294866185942,0
1004,0.0092325,0.0743409991106829,0.0,0.0,0.0,0.216715079,0.0,0.0,1.8709092744606228,0.149447633,0.063358656993748,0.0,0.0,0.0,6.383394920563359,0.0033459703962666,8.77074503352468,0
1005,0.0024975,0.014901325324131,0.0,0.0,0.0,0.047834822,0.0,0.0,2.754373992970258,0.005859565,0.0921580502637966,0.297314521,0.0,0.0,2.6502125106707712,0.0044867996264398,5.869639086855397,0
1006,0.0,0.32640652629783,0.0,0.0,0.0,0.0,0.0,0.0,0.8054331573309282,0.0,0.0143996932182081,0.0,0.0,0.0,1.6937384200454189,0.0002254649623469,2.8402032618547324,0
1007,0.0,0.165429847172177,0.0,0.0,0.0,0.0,0.0,0.0,0.3497792329507501,0.0,0.0067198591130412,0.0,0.0,0.0,20.675805024127754,0.0001052169824285,21.19783918034615,0
1008,0.0,0.0225976243935288,0.0,0.0,0.0,0.0,0.0,0.0,0.5432015240188123,0.0,0.0006746366772564,0.0,0.0,0.0,9.756887925879614,1.05632141052994e-05,10.323372274183317,0
1009,0.0,0.0252642019682508,0.0,0.0,0.0,0.0,0.0,0.0,0.6997502069635024,0.0,0.0007668087091318,0.0,0.0,0.0,0.08535082818624469,1.20063987071426e-05,0.811144052225837,0
1010,0.0,0.0344965812551098,0.0,0.0,0.0,0.0,0.0,0.0,0.1908374494914736,0.0,0.0003211738824222,0.0,0.0,0.0,0.015512547593848996,5.02881991996859e-06,0.24117278104277456,0
1011,0.0,0.128055890290756,0.0,0.0,0.0,0.0,0.0,0.0,0.8602150419605409,0.0,0.0012776363875681,0.0,0.0,0.0,0.060817625946049336,2.00047057233715e-05,1.0503861992906376,0
1012,0.0,0.064664127632057,0.0,0.0,0.0,0.0,0.0,0.0,1.296639475081743,0.001649766,0.0575995860750711,0.0,0.0,0.0,2.706324835071572,0.0011505545131575,4.1280283443736,0
1013,0.0,0.0293919090228381,0.0,0.0,0.0,0.0,0.0,0.0,1.5964416054952202,0.00273447,0.0700795001498342,0.009843079,0.0,0.0,11.745027069729863,0.0043277804147895,13.457845413812544,0
1014,0.0,0.0032100758860355,0.0,0.0,0.0,0.0,0.0,0.0,0.1536178842047396,0.00035142,0.0013110596829345,0.0,0.0,0.0,0.0854779398267147,2.05281275282598e-05,0.24398890772795254,0
1015,0.0015,0.0100948171286351,0.0,0.0,0.0,0.106461647,0.0,0.0,2.7162104051115588,0.002579534,0.0706406575298395,0.0,0.0,0.0,2.1869564544553333,0.0012076721082346,5.095651187333601,0
1016,0.0032475,0.0048911822390577,0.0,0.0,0.0,0.382491243,0.0,0.0,3.4761942911945765,0.054931244,0.0911993463272706,0.0,0.0,0.0,2.5962934626764724,0.008763687818661,6.618011957256037,0
1017,0.0018032245035557,0.165817336877841,0.0,0.0,0.0,0.106461647,0.0,0.0,2.083823338413472,0.041030693,0.0489596471387656,0.0,0.0,0.0,1.591298168921133,0.0020863857270317,4.041280441581799,0
1018,0.00375,0.010525320023809,0.0,0.0,0.0,0.536599989,0.0,0.0,1.445502145013807,0.0289226,0.01037676807698,0.0,0.0,0.0,3.925851814610392,0.0063884966709884,5.967917133395976,0
1019,0.0002475,0.0212662344071355,0.0,0.0,0.0,0.021000654,0.0,0.0,1.2720028201146314,0.045202758,0.0253464818962301,0.0,0.0,0.0,1.7694027871837947,0.0003968655357844,3.1548661011375763,0
1020,0.004245,0.0085137834191063,0.0728304863270247,0.0,0.0,0.662906558,0.0,0.0,3.339086864342641,0.042106711,0.0604795657205062,0.800705389,0.0,0.0,8.649132906855138,0.0039305767824899,13.643937841446906,0
1021,0.0015,0.0374941910654336,0.0552761941098879,0.0,0.0,0.36543407,0.0,0.0,2.6482119240100377,0.004244709,0.0671987141357928,0.0,0.0,0.0,5.190105177086608,0.0012306411967745,8.370695620604534,0
1022,0.00525,0.0085137834191063,0.0,0.0,0.0,0.074866208,0.0,0.0,2.5844598904672464,0.013233947,0.0739194684546596,0.0,0.0,0.0,3.9116631506024495,0.0021538017373351,6.674060249680797,0
1023,0.0144528980142229,0.0266265171362754,0.0,0.0,0.0,0.896338423,0.0,0.0,3.022527846666664,0.00127395,0.080638452862772,0.0,0.0,0.0,4.346414946210807,0.0028219133333804,8.39109494722412,0
1024,0.0,0.164285711927788,0.0,0.0,0.0,0.0,0.0,0.0,0.7420912968592295,0.0,0.0009599954930224,0.0,0.0,0.0,0.14015338424319573,1.50312079246017e-05,1.0475054197311602,0
1025,0.0005,0.215054933499545,0.155954620122092,0.0,0.0,0.284675528,0.0,0.0,0.8068457418633685,0.0,0.0124799140747631,0.0,0.0,0.0,1.132834384710595,0.0001954057030198,2.6085405279733838,0
1026,0.0,0.109089173867203,0.0,0.0,0.0,0.0,0.0,0.0,0.8113156202785039,0.0,0.0,0.0,0.0,0.0,0.3062884006923664,0.0,1.2266931948380733,0
1027,0.0,0.337803918486183,0.0,0.0,0.0,0.011083678,0.0,0.0,0.9242228305050628,0.0,0.015359886886566,0.0,0.0,0.0,5.601923454535614,0.000266900092391,6.8906606685058165,0
1028,0.0,0.10704830740109,0.0,0.0,0.0,0.0,0.0,0.0,0.4144132072512295,0.018094053,0.0063580934550154,0.016958174,0.0,0.0,2.0874402708581314,0.0001904295008085,2.650502535466275,0
1029,0.0015,0.0059348876774673,0.0,0.0,0.0,0.0,0.0,0.0,0.11393055790290339,0.002998387,0.0001745924705207,0.178630273,0.0,0.0,3.0458764910697322,2.73374563152672e-06,3.349047922866255,0
1030,0.0,0.10089016535474,0.0,0.0,0.0,0.0,0.0,0.0,0.4852662700229964,0.000189099,0.0,0.0,0.0,0.0,18.143257024553595,0.0,18.729602558931333,0
1031,0.0,0.0316215687399496,0.0,0.0,0.0,0.0,0.0,0.0,0.5363480975937787,0.0,0.0004162297071099,0.0,0.0,0.0,0.11651882556950206,6.51720625738635e-06,0.6849112388165975,0
1032,0.0,0.0406770452328635,0.0,0.0,0.0,0.0,0.0,0.0,0.6669320111955424,0.0,0.0005482896504663,0.0,0.0,0.0,2.274608450857357,8.58493204919317e-06,2.9827743818682784,0
1033,0.0,0.0171931961620266,0.0,0.0,0.0,0.0,0.0,0.0,0.6864836833234949,0.0,0.0,0.0,0.0,0.0,0.7453072037032092,0.0,1.4489840831887308,0
1034,0.0,0.0030823701799946,0.0,0.0,0.0,0.0,0.0,0.0,0.0158261410395704,0.0,0.0,0.0,0.0,0.0,0.00026009360784585577,0.0,0.019168604827410857,0
1035,0.0,0.0103250840091307,0.0,0.0,0.0,0.0,0.0,0.0,4.372511281117032,0.050446776,0.0729594797952694,0.018043408,0.0,0.0,7.991371624436456,0.0033048741799488,12.518962527537838,0
1036,0.0,0.0877823010446423,0.0,0.0,0.0,0.0,0.0,0.0,1.0716483512545087,0.004437636,0.0508796381248105,9.16e-05,0.0,0.0,4.4452447858904875,0.0009601149189246,5.6610444272333735,0
1037,0.0,0.022346192038765,0.0,0.0,0.0,0.0,0.0,0.0,1.4034732585485359,0.020822142,0.0250638018643086,0.002666196,0.0,0.0,10.049184456892847,0.0021507370727968,11.525706784417254,0
1038,0.0,0.0067786811286674,0.0,0.0,0.0,0.0,0.0,0.0,0.6899279620930304,0.009123393,0.0048118133161805,0.0,0.0,0.0,1.0510047183273215,7.53415466848283e-05,1.7617219094118846,0
1039,0.0,0.150845412113568,0.0,0.0,0.0,0.0,0.0,0.0,1.920231705549159,0.0,0.0239998258228715,0.0,0.0,0.0,3.431093368755798,0.000375780198115,5.526546092439512,0
1040,0.0,0.0032243454309907,0.0,0.0,0.0,0.0,0.0,0.0,0.0484116648515026,0.0,1.91820057439375e-05,0.0,0.0,0.0,0.0022789991236481216,3.00392688967521e-07,0.053934491804574325,0
1041,0.0017475,0.138655464153326,0.0,0.0,0.0,0.382491243,0.0,0.0,1.4189880413880482,0.0,0.0180051380976234,0.0,0.0,0.0,0.5363184813769024,0.0002819175731581,2.496487785589058,0
