Grid ID 2019,Easting,Northing,Zone,Borough,co2_Accidental Fires,co2_Agriculture,co2_Aviation,co2_Biomass,co2_Commercial Cooking,co2_Construction,co2_Forestry,co2_Gas Leakage,co2_Heat and Power Generation,co2_Industrial Processes,co2_Machinery,co2_Rail,co2_Resuspension,co2_River,co2_Road Transport,co2_Waste,nox,pm10,pm2.5,nox_hotspot
2558,548500,171500,Outer,Bexley,0.0,5.42427055409956,0.0,0.0,0.0,31.3735893,0.0,0.08024,2691.419691942493,0.005489577,5.17770188665112,0.0,0.0,0.0,1911.2502120541199,0.0,8.012367673995866,1.639314621626,0.9043410781346709,0
2559,550500,171500,Non GLA,Non GLA,0.0,0.625877027120745,0.0,0.0,0.0,0.0,0.0,0.12165,2905.1615338028855,4.484941351,4.7070014105337,0.0,0.0,0.0,496.55571611092154,0.0,3.498697232780606,0.6836895167181974,0.49593159905784623,0
2560,552500,171500,Non GLA,Non GLA,0.0,6.78033819262445,0.0,0.0,0.0,0.0,0.0,0.03586,1048.5550926305934,0.0,1.29442526224775,0.0,0.0,0.0,131.30205419438255,0.0,2.2099700421047532,0.40332186929548286,0.34444766783606723,0
2561,512500,169500,Outer,Non GLA,0.0,0.163404710578893,0.0,0.0,0.0,0.0,0.0,0.0,538.2094345572967,3.840124915,0.122890600224153,0.0,0.0,10.19533,462.55864864784934,0.0,1.8076594178387007,0.399437057709324,0.23608042601508406,0
2562,512500,169500,Outer,Richmond,0.0,1.86255543583972,0.0,0.0,0.0,0.0,0.0,0.08792,1180.3247264796978,12.96484329,1.40076202358467,0.194062571,0.0,0.06488,1134.917304300674,0.0,4.103081028754223,1.00562407686244,0.590404381369919,0
2563,514500,169500,Non GLA,Non GLA,0.0,0.1680549691126,0.0,0.0,0.0,0.0,0.0,0.0,328.6113582569149,0.0223422,0.0829425900767856,0.0,0.0,6.40868,38.969063215708076,0.0,0.41391101396543645,0.06672893824128776,0.047257490174077946,0
2564,514500,169500,Outer,Richmond,0.0,3.34039864069256,0.0,0.0,0.0,0.0,0.0,0.07151,2245.781909827223,0.09960895,1.64862816002075,0.0,0.0,16.0399,3425.455029871405,0.0,10.28724427037558,2.304700514927341,1.0546068341745192,0
2565,516500,169500,Outer,Richmond,0.0,9.28364327216342,0.0,0.0,0.0,0.0,0.0,0.00059,1555.9878386781688,0.0,0.117672815464079,0.0,0.0,0.0,299.9497932141813,0.0,3.0230010946647283,0.2976934486526551,0.17163278315646296,0
2566,518500,169500,Outer,Kingston,0.0,0.0,0.0,0.0,0.0,894.4294982,0.0,0.50101,10765.660584656129,104.31322072,0.941387549673228,0.537642509,0.0,0.0,10991.969218947534,0.0,39.16458301723704,8.57803446142001,4.206306219418401,1
2567,520500,169500,Outer,Kingston,0.0,0.104311344993575,0.0,0.0,0.0,113.1168316,0.0,0.33715,7836.090187062033,0.198797826,11.0612991015299,0.009725082,0.0,0.0,2132.811015951194,0.0,9.952994114663424,2.171252783575838,1.412607087247318,0
2568,522500,169500,Outer,Kingston,0.0,0.0003672435310728,0.0,0.0,0.0,0.0,0.0,0.0,52.30922531031537,0.38281367,0.0010085427598538,0.0,0.0,0.0,0.0,0.0,0.05762355465182741,0.016111074031700003,0.00837788636185398,0
2569,522500,169500,Outer,Merton,0.0,2.3401705765988,0.0,0.0,0.0,282.5370295,0.0,0.29429,7527.284382103821,30.56162434,6.42767671571644,76.531162907,0.0,0.0,5018.2125882098235,0.0,18.03380359410109,3.3074363726095917,1.7557244975434292,0
2570,524500,169500,Outer,Merton,0.0,0.0,0.0,0.0,0.0,94.12076791,0.0,0.40316,9929.992044686765,1.31874314,4.58926241992176,41.989354561999995,0.0,0.0,3523.681611121987,0.0,14.273880805978438,2.904883319955015,1.7650897554703902,0
2571,526500,169500,Outer,Merton,0.0,0.20862268998715,0.0,0.0,0.0,292.1742932,0.0,0.53127,8279.953657378801,72.47193825,1.88277426168636,0.0,0.0,0.0,3880.21748501575,0.0,19.080130727887,3.5099163151202677,2.388205908024659,0
2572,528500,169500,Outer,Merton,0.0,0.814808148828966,0.0,0.0,0.0,265.8836618,0.0,0.37789,8936.990040485949,3.302930144,1.95326252140309,4.238238959,0.0,0.0,3358.863138332385,0.0,13.528998796276154,2.6833780148389836,1.6004320116441781,0
2573,528500,169500,Outer,Lambeth,0.0,0.0001171895007691,0.0,0.0,0.0,0.0,0.0,0.0,72.03549215618432,0.039656291,0.0002814537934475,0.0,0.0,0.0,4.376114089342248,0.0,0.05548124336028662,0.025027836276087477,0.01607787757258259,0
2574,530500,169500,Outer,Lambeth,0.0,0.0147054162716797,0.0,0.0,0.0,0.0,0.0,0.0,1266.411582911523,0.118567586,0.0207362757642711,30.921825509999998,0.0,0.0,131.3745706252965,0.0,0.9431413054333889,0.2389207905938591,0.18374802471373733,0
2575,530500,169500,Outer,Merton,0.0,0.0113233422080799,0.0,0.0,0.0,0.0,0.0,0.0,393.4103091618283,0.104044206,0.0159674768175534,0.0,0.0,0.0,43.92409962326826,0.0,0.354510454274194,0.1166324770277108,0.09611963378666188,0
2576,530500,169500,Outer,Croydon,0.0,1.1325409819017,0.0,0.0,0.0,187.8977157,0.0,0.4502,8982.24002826613,1.040532029,1.5970199212877,82.33140244,0.0,0.0,3213.8242367970906,0.0,12.859025898836308,2.8781948516086886,1.8042383623330036,0
2577,532500,169500,Outer,Croydon,0.0,0.521557471397817,0.0,0.0,0.0,365.8432509,0.0,0.40793,10303.354265704593,5.719547346,6.11901655989568,0.0,0.0,0.0,2011.6301829901756,0.0,10.953166040387323,3.086081332098653,1.872828156076747,0
2578,534500,169500,Outer,Bromley,0.0,1.1528968728283,0.0,0.0,0.0,400.6128434,0.0,0.259,6576.656216348479,1.204815409,2.75416777110159,157.544511132,0.0,0.0,2601.1158303538214,0.0,11.96763133771389,2.4402485645314607,1.2788652934064049,0
2579,534500,169500,Outer,Croydon,0.0,0.0665203435003072,0.0,0.0,0.0,0.0,0.0,0.0,1286.6355811057324,0.289403025,0.158910822164748,40.936290942,0.0,0.0,79.54300050198108,0.0,1.005619699062166,0.15940968372356254,0.12118195325000353,0
2580,536500,169500,Outer,Bromley,0.0,0.625868816391392,0.0,0.0,0.0,53.37807933,0.0,0.38668,9016.586065430149,16.26897176,4.11856864508515,9.711209041,0.0,0.0,3999.8119167846944,0.0,15.154738646386075,3.0754851647699364,1.7681789731378619,0
2581,538500,169500,Outer,Bromley,0.0,0.0,0.0,0.0,0.0,186.3159173,0.0,0.31281,7724.602938102876,1.206903757,10.8258655162913,32.30726311,0.0,0.0,2255.9085699123557,0.0,10.304896405317889,1.8440859977374204,0.9634909213944266,0
2582,540500,169500,Outer,Bromley,0.0,0.0,0.0,0.0,0.0,190.9920971,0.0,0.45458,8645.165257396302,2.613274992,3.76554852337271,0.127500779,0.0,0.0,6894.803073919377,0.0,23.810444346743193,6.383499302169201,4.2709549565416145,0
2583,542500,169500,Outer,Bromley,0.0,0.20862268998715,0.0,0.0,0.0,208.3432179,0.0,0.22512,4847.0982620206505,0.0,10.8259517952815,13.22112875,0.0,0.0,1121.8286649159672,0.0,6.26465415757935,0.9929261258690065,0.6006511910455375,0
2584,544500,169500,Outer,Bromley,0.0,4.17245753189271,0.0,0.0,0.0,31.3735893,0.0,0.11816,2173.744576719614,1.29474377,4.70693607304594,0.0,0.0,0.0,1912.2849459116574,0.0,6.625214282154151,1.2434015869254533,0.6539735991275363,0
2585,546500,169500,Outer,Bromley,0.0,1.35604823134642,0.0,0.0,0.0,59.30897704,0.0,0.25117,7132.457685418473,4.142193963,9.76689143014422,0.0,0.0,0.0,1502.6836259181607,0.0,9.032537031242297,1.7027697438388043,1.1935206294897711,0
2586,548500,169500,Outer,Bromley,0.0,9.70096329513184,0.0,0.0,0.0,0.0,0.0,3e-05,509.754740129977,0.0,0.235346468588257,0.0,0.0,0.0,1940.996609036534,0.0,6.033941591081036,0.7152480660965727,0.3349398083708044,0
2587,550500,169500,Non GLA,Non GLA,0.0,2.19546692176686,0.0,0.0,0.0,0.0,0.0,0.15421,3750.8539539034605,0.393095646,6.56863648194791,0.0,0.0,0.0,3067.170209541396,0.0,9.685916931930109,1.7408277611261607,0.9966204708600244,0
2588,550500,169500,Outer,Bromley,0.0,0.0045173940041726,0.0,0.0,0.0,0.0,0.0,0.0,18.361537592745467,0.017831346,0.0135156457061811,0.0,0.0,0.0,4.493784703569966,0.0,0.05408232988603294,0.015647264007815194,0.006486323811005333,0
2589,552500,169500,Non GLA,Non GLA,0.0,6.78024264959197,0.0,0.0,0.0,0.0,0.0,0.03998,1051.7852995751957,0.60183096,4.11856864508515,4.114500206,0.0,0.0,350.32891106353946,0.0,1.8211661600193132,0.4453060115677652,0.32987686759707363,0
2590,512500,167500,Non GLA,Non GLA,0.0,2.71210243413237,0.0,0.0,0.0,0.0,0.0,0.08431,2045.9115563043254,16.55364688,1.88277844998685,0.0,0.0,0.0,717.3373363965717,0.0,3.596306246356843,0.7918129728080222,0.5718517050145963,0
2591,514500,167500,Non GLA,Non GLA,0.0,2.50350960134286,0.0,0.0,0.0,0.0,0.0,0.16179,3668.140370282471,0.0,5.88375218199718,0.0,0.0,0.0,1371.140963678525,0.0,5.160867485625925,1.0866898286432827,0.6758733612920886,0
2592,516500,167500,Non GLA,Non GLA,0.0,0.654197325520004,0.0,0.0,0.0,0.0,0.0,0.0,2230.42014659462,1.1056643,0.133081572995235,0.0,0.0,14.59796,673.8148946004967,0.0,2.903328794404422,0.6971493218305272,0.5008728160573437,0
2593,516500,167500,Outer,Richmond,0.0,2.9366860355523,0.0,0.0,0.0,0.0,0.0,0.10221,424.0148000678598,2.342593988,0.5974024297945,0.0,0.0,16.12569,0.0,0.0,1.0100651332863486,0.08697230615719605,0.07550279442822627,0
2594,518500,167500,Outer,Kingston,0.0,0.0,0.0,0.0,0.0,507.2528258,0.0,0.37465,10626.819930581563,1.35223903,7.76655241114662,135.988635501,0.0,0.0,3421.8165411747286,0.0,18.16678493455115,3.124166866361691,1.9157171714477805,0
2595,520500,167500,Outer,Kingston,0.0,3.23369946631707,0.0,0.0,0.0,99.19211522,0.0,0.22033,5528.070350425079,0.542743056,6.70747696812752,0.0,0.0,0.0,4522.898510036943,0.0,14.149913844054208,3.069734301456212,1.634190543596083,0
2596,522500,167500,Outer,Kingston,0.0,0.565628934416384,0.0,0.0,0.0,69.23287867,0.0,0.0,1596.7597749734944,0.048549448,0.592507144172751,3.645731155,0.0,0.0,716.8456189069598,0.0,2.935097861572534,23.062076276870975,2.623106269578459,0
2597,522500,167500,Outer,Merton,0.0,1.53011046862584,0.0,0.0,0.0,63.02785425,0.0,0.21559,3901.411139442975,0.079850831,1.60281904215686,6.272430918,0.0,0.0,1354.7236703220174,0.0,5.493574113759449,1.4551747657726746,0.9891531129999723,0
2598,522500,167500,Outer,Sutton,0.0,0.0108269662971785,0.0,0.0,0.0,0.0,0.0,0.0,111.9115607159236,0.006716995,0.0113419177478582,0.0,0.0,0.0,0.0,0.0,0.1034045728080171,0.042840802390680145,0.03480728766005897,0
2599,524500,167500,Outer,Merton,0.0,5.21564487839264,0.0,0.0,0.0,7.735953527,0.0,0.12567,4844.080665667617,0.0,4.58932691974943,0.0,0.0,0.0,2214.5413095739614,0.0,8.406495073269802,2.0699172113565476,1.3618728280632757,0
2600,526500,167500,Outer,Merton,0.0,0.0828604413432259,0.0,0.0,0.0,62.74717861,0.0,0.31224,7716.38079675608,3.158270671,3.36509589852346,0.0,0.0,0.0,4082.0862898498085,0.0,14.518570704210228,3.09890920027649,1.7683832871311338,0
2601,526500,167500,Outer,Sutton,0.0,0.0012331022628706,0.0,0.0,0.0,0.0,0.0,0.0,705.3514845859277,0.38531663,0.0500878856523768,0.0,0.0,0.0,601.6533262069432,0.0,1.7422244322489462,0.39610480781906493,0.22811951692290525,0
2602,528500,167500,Outer,Merton,0.0,3.7940795053869,0.0,0.0,0.0,0.0,0.0,0.01984,2229.9642023089987,6.952097961,0.664151374826854,3.819569945,0.0,0.0,3620.130353319997,0.0,12.467781156798756,2.0793497493372888,0.8407202683314872,0
2603,528500,167500,Outer,Sutton,0.0,0.261999148652779,0.0,0.0,0.0,0.0,0.0,0.0,461.3434886632511,1.826894086,0.0458627281102648,0.937336295,0.0,0.0,228.0417667623377,0.0,1.2392036001795628,0.2022900458219227,0.09204303352077511,0
2604,530500,167500,Outer,Sutton,0.0,0.0030103519528797,0.0,0.0,0.0,0.0,0.0,0.0,121.69752271854622,0.506075001,0.0027667913088017,0.0,0.0,0.0,10.001624369793012,0.0,0.210720265908926,0.023052225282180542,0.012197062226693724,0
2605,530500,167500,Outer,Merton,0.0,0.0453993618839705,0.0,0.0,0.0,0.0,0.0,0.0,677.7334617056065,1.965318735,0.0417305508392024,0.0,0.0,0.0,84.23544379076732,0.0,0.6486451996168698,0.1445150243759442,0.10785210699980335,0
2606,530500,167500,Outer,Croydon,0.0,1.98888795695872,0.0,0.0,0.0,78.56290582,0.0,0.28689,6568.706295408688,13.00804487,1.82816636213683,0.0,0.0,0.0,3066.970638367084,0.0,12.757211660993992,3.1104917512036847,1.987395157330654,0
2607,532500,167500,Outer,Croydon,0.0,0.104312837853458,0.0,0.0,0.0,449.7147329,0.0,0.43923,14907.623846422232,12.23243917,3.76560129595898,49.83013873,0.0,0.0,3235.754736809176,0.0,20.478718119608413,3.437792660939384,2.2036021458205863,0
2608,534500,167500,Outer,Croydon,0.0,0.312934781410667,0.0,0.0,0.0,475.0204268,0.0,0.44815,10675.148751454752,18.937891189,3.88322971543779,0.0,0.0,0.0,3762.0009720514654,0.0,15.738217565294486,4.020896141535919,2.1194411521538163,0
2609,536500,167500,Outer,Croydon,0.0,0.138242557260872,0.0,0.0,0.0,20.28538925,0.0,0.0,3022.0723155423007,0.659804101,0.668361454487175,0.0,0.0,0.0,446.6450484293603,0.0,2.4654521679720762,0.46864354070896236,0.32972748406377816,0
2610,536500,167500,Outer,Bromley,0.0,0.699983338113519,0.0,0.0,0.0,0.0,0.0,0.32048,4884.15643002732,1.4846953,3.38420878901481,0.379509569,0.0,0.0,1710.9621284033844,0.0,7.275264549301276,1.6117502435994833,1.0222594954121869,0
2611,538500,167500,Outer,Bromley,0.0,2.81641452555588,0.0,0.0,0.0,4.383706998,0.0,0.21894,5508.074182060664,1.554854856,7.29576481837886,0.0,0.0,0.0,386.59401089714635,0.0,4.094764306081105,0.8043599073596347,0.6571649622546591,0
2612,540500,167500,Outer,Bromley,0.0,3.85957723986775,0.0,0.0,0.0,83.503596,0.0,0.1643,4712.129754563102,0.0,6.58980247734325,0.0,0.0,0.0,1805.434814730606,0.0,7.748783406971833,2.3488938163597544,1.13211966082219,0
2613,542500,167500,Outer,Bromley,0.0,1.87763182779218,0.0,0.0,0.0,67.43000367,0.0,0.2982,7144.775166398441,0.574263294,8.82562785416572,0.0,0.0,0.0,2231.4650996703717,0.0,8.648484655617322,2.001797254113093,1.2256051546898128,0
2614,544500,167500,Outer,Bromley,0.0,0.208625675706915,43.5196708989723,0.0,0.0,62.74717861,0.0,0.32174,7074.939749231747,1.326241776,10.1200531164135,52.90104698,0.0,0.0,2262.736027441636,0.0,9.527419168999897,2.245138930252866,1.5693880745511182,0
2615,546500,167500,Outer,Bromley,0.0,1.14744196281797,0.0,0.0,0.0,129.608402,0.0,0.444,6029.62992884037,71.86496711,8.35492821570841,0.0,0.0,0.0,2677.24690718475,0.0,12.449651280335843,3.0199010474382937,2.0003832109085895,0
2616,548500,167500,Outer,Bromley,0.0,6.57171177048759,0.0,0.0,0.0,0.0,0.0,0.00406,537.4870095147377,0.469138017,1.41210059069213,0.0,0.0,0.0,405.7493391516472,0.0,2.1701739009296137,0.34802334262078133,0.21589609429747458,0
2617,550500,167500,Non GLA,Non GLA,0.0,6.15446041907376,0.0,0.0,0.0,0.0,0.0,0.04766,987.3292545810917,0.0,3.53025147673033,0.0,0.0,0.0,1519.738985965421,0.0,4.410827787699645,0.7392382936471168,0.3846461953504266,0
2618,517500,165500,Non GLA,Non GLA,0.0,2.09088089055492,0.0,0.0,0.0,0.0,0.0,0.05842,1250.1705838825703,0.0,1.8459515613704,0.0,0.0,0.0,6111.64831792705,0.0,16.37035422719887,2.6493067296239725,1.088759323090738,0
2619,517500,165500,Outer,Kingston,0.0,0.554326492246658,0.0,0.0,0.0,0.0,0.0,0.0,1201.7424604846765,0.0,0.489392023578689,0.0,0.0,0.0,1209.0363177693162,0.0,3.954977695448355,0.8746075296657035,0.4708329845081544,0
2620,519500,165500,Outer,Kingston,0.0,2.71210243413237,0.0,0.0,0.0,231.4116288,0.0,0.21407,4968.071372947668,2.117388033,5.88368098088872,2.932160834,0.0,0.0,11364.27711864479,0.0,30.977497285219165,11.361546462252637,4.255916517726394,1
2621,521500,165500,Non GLA,Non GLA,0.0,0.487219454812563,0.0,0.0,0.0,0.0,0.0,0.23197,5017.362475571719,0.0,7.87804580805635,0.0,0.0,0.0,617.0635178961129,0.0,3.7030143675317295,1.0889128440260034,0.8942924691503996,0
2622,521500,165500,Outer,Kingston,0.0,0.008669783767096,0.0,0.0,0.0,0.0,0.0,0.0,753.4346785747659,0.0,0.140184092979289,0.0,0.0,0.0,82.26096418974093,0.0,0.5925240554700836,0.1312618153075255,0.09927563528058231,0
2623,523500,165500,Outer,Sutton,0.0,0.312934781410667,0.0,0.0,0.0,167.0965962,0.0,0.34803,8133.210518750994,0.536029964,9.64923788086243,0.0,0.0,0.0,3609.5225210077624,0.0,13.244913880154769,3.0466497674383004,1.9137847063087008,0
2624,525500,165500,Outer,Sutton,0.0,0.938816287111059,0.0,0.0,0.0,156.4381713,0.0,0.28039,7542.934035771142,0.697521679,8.23725288726403,2.151927486,0.0,0.0,5083.0293767136245,0.0,17.279994400960714,3.589309830349859,1.9388600245581087,0
2625,527500,165500,Outer,Sutton,0.0,0.0,0.0,0.0,0.0,128.3143461,0.0,0.30464,7585.158212996637,4.980019859,8.59017500274482,0.078860792,0.0,0.0,3491.598454634875,0.0,12.848426641853786,3.7560082027349084,2.122737767890628,0
2626,529500,165500,Outer,Sutton,0.0,6.46739893263413,0.0,0.0,0.0,23.63763578,0.0,0.05667,3866.4086227994126,0.755125011,2.00047555759382,0.0,0.0,0.0,1558.7362217980258,0.0,8.511383118338394,0.9948143115850611,0.5566813821393182,0
2627,531500,165500,Outer,Croydon,0.0,0.625877027120745,0.0,0.0,0.0,220.8542821,0.0,0.3484,10470.999838566371,1803.01164007663,0.941400114574721,1.663036899,0.0,0.0,6739.60018958457,0.0,33.106500241250295,4.668706788352809,2.4596354411779475,1
2628,533500,165500,Outer,Croydon,0.0,0.104312837853458,0.0,0.0,0.0,448.6607582,0.0,0.38164,9488.142849507403,0.971729741,7.76655241114662,0.0,0.0,0.0,4040.228917868839,0.0,16.73243640917287,3.235375725293567,1.7093367050061796,0
2629,535500,165500,Outer,Croydon,0.0,3.33801230417052,0.0,0.0,0.0,101.1690811,0.0,0.20016,3905.766744848994,0.523786366,7.17817744424493,0.0,0.0,0.0,3879.3841914152345,0.0,12.123036769921624,2.701698547211694,1.4045138406145656,0
2630,537500,165500,Outer,Bromley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3748.628353247148,0.124525684,1.47764079220084,0.0,0.0,0.0,238.32370038671147,0.0,2.268144912373519,0.48294114359643164,0.40336552775777545,0
2631,537500,165500,Outer,Croydon,0.0,0.0,0.0,0.0,0.0,85.69717407,0.0,0.32707,4016.9031032195367,0.206995411,4.08292453252925,0.0,0.0,0.0,745.0501088919664,0.0,3.969674628485713,0.9814505073566361,0.710776740864409,0
2632,539500,165500,Outer,Bromley,0.0,0.938816287111059,0.0,0.0,0.0,0.0,0.0,0.25685,5335.246091243108,0.055132214,9.41400282106741,0.0,0.0,0.0,4076.422241841484,0.0,12.484984219957306,3.002133249969094,1.5149033160552683,0
2633,541500,165500,Outer,Bromley,0.0,4.06815365119855,0.0,0.0,0.0,0.0,0.0,0.03376,1713.5232427402611,0.0,1.6474311437385,0.0,0.0,0.0,2493.488156222771,0.0,7.5729693120401205,1.5642462406167228,0.6628654054082388,0
2634,543500,165500,Outer,Bromley,0.0,0.834503449257602,43.5196708988933,0.0,0.0,126.9555929,0.0,0.2602,4451.948134765913,0.572031176,9.06097767339438,0.0,0.0,0.0,2424.8739514682884,0.0,8.964214728165926,2.004034099384879,1.0180589006265846,0
2635,545500,165500,Outer,Bromley,0.0,0.0,0.0,0.0,0.0,31.3735893,0.0,0.25233,6788.646760753372,4.851669427,11.1789945338166,49.09182856,0.0,0.0,2900.180551131005,0.0,10.88366198959802,2.5694439429116844,1.4665224863089215,0
2636,547500,165500,Outer,Bromley,0.0,3.6509508177309,0.0,0.0,0.0,125.4943572,0.0,0.18114,4070.737510963898,0.578501284,7.64887792036234,0.0,0.0,0.0,837.1747927062745,0.0,5.015190765474565,1.039404560360474,0.7068075506164005,0
2637,549500,165500,Non GLA,Non GLA,0.0,0.648076600002123,0.0,0.0,0.0,0.0,0.0,0.0,69.8780434607455,0.0,0.027415777398054,0.0,0.0,0.0,29.3156084513979,0.0,0.2065710847247976,0.04327436960939085,0.026470533825170284,0
2638,549500,165500,Outer,Bromley,0.0,4.34192026787443,0.0,0.0,0.0,0.0,0.0,0.0018,311.7770351303386,0.0,0.183678755988136,0.0,0.0,0.0,81.03533870961982,0.0,1.0323885564057267,0.11924057013966533,0.08408998913299692,0
2639,517500,163500,Non GLA,Non GLA,0.0,0.0093878493705352,0.0,0.0,0.0,0.0,0.0,0.0,58.42972199451158,0.003123431,0.0150494013484506,0.0,0.0,0.0,2121.818029546996,0.0,5.249121121829525,0.6811406025836344,0.2380154072330669,0
2640,517500,163500,Outer,Kingston,0.0,3.58745276906253,0.0,0.0,0.0,122.4182819,0.0,0.1463,3380.8866501225684,0.061057865,5.75099143282007,0.054969077,0.0,0.0,2362.626048605415,0.0,8.48334139006121,1.640156708676077,0.8328754698252764,0
2641,519500,163500,Non GLA,Non GLA,0.0,2.72785882376126,0.0,0.0,0.0,0.0,0.0,0.08956,1974.8443751088744,0.0,2.50476955434344,0.0,0.0,0.0,1020.691283991694,0.0,3.31819457304776,0.5927584510699305,0.3298057503948774,0
2642,519500,163500,Outer,Kingston,0.0,0.217392495366368,0.0,0.0,0.0,13.83876131,0.0,0.0,1041.8620305637671,0.0,0.199613564061807,0.0,0.0,0.0,354.45495473414985,0.0,1.5631169827357225,0.3372432645217039,0.23983107436314227,0
2643,521500,163500,Non GLA,Non GLA,0.0,0.625877027120745,0.0,0.0,0.0,0.0,0.0,0.22559,5486.30094203076,0.0,9.53167814951179,0.796706807,0.0,0.0,2104.915222816276,0.0,7.352293494436608,2.0391741955960336,1.3384538067527503,0
2644,523500,163500,Non GLA,Non GLA,0.0,4.73068486701211,0.0,0.0,0.0,0.0,0.0,0.01368,845.1381949417641,0.0,1.14357189258054,0.644606228,0.0,0.0,88.94018717914368,0.0,0.919679981021051,0.18932164362501952,0.15430598123019967,0
2645,523500,163500,Outer,Sutton,0.0,0.277911542139387,0.0,0.0,0.0,0.0,0.0,0.0,915.5973199920501,0.0,0.0671811776437206,0.29775468,0.0,0.0,588.4309697276344,0.0,1.9896952916193111,0.4351756718665069,0.2820153061318186,0
2646,525500,163500,Outer,Sutton,0.0,0.0,0.0,0.0,0.0,196.5673775,0.0,0.35102,10198.996612845967,3.01525576,9.41400282106741,5.137070395,0.0,0.0,2068.267222316507,0.0,12.274325397426006,2.0272174514930663,1.3132560641138062,0
2647,527500,163500,Outer,Sutton,0.0,0.312934781410667,2.17703538748797,0.0,0.0,165.1937882,0.0,0.36454,7993.456852750518,1.885071578,10.9436472275683,1.571855892,0.0,0.0,2358.63724372021,0.0,10.348659564300508,2.60381737152494,1.8638965526101994,0
2648,529500,163500,Outer,Sutton,0.0,0.312938513560373,3.38277686279026,0.0,0.0,171.3212299,0.0,0.35642,8607.717979942909,5.56000474,8.9433031826101,0.0,0.0,0.0,4708.601129132766,0.0,16.37042882631491,3.874263499338019,2.291002030591304,0
2649,531500,163500,Outer,Croydon,0.0,4.4755416773693,0.0,0.0,0.0,175.7702967,0.0,0.16303,4070.7826567258803,2.522368559,3.14150263879194,0.0,0.0,0.0,3487.5659312291637,0.0,12.910607111205348,3.40077770194207,1.1970801809594727,0
2650,531500,163500,Outer,Sutton,0.0,0.0026042940648642,0.195209425654354,0.0,0.0,0.0,0.0,0.0,61.173033673766376,0.06084359,0.0018277743372102,0.0,0.0,0.0,0.0,0.0,0.07091488364541398,0.012081703739166536,0.004273154850787915,0
2651,533500,163500,Outer,Croydon,0.0,0.521564189267288,0.0,0.0,0.0,87.83108953,0.0,0.17108,5322.798299384396,0.203809526,7.41352726347359,0.0,0.0,0.0,1436.267734655399,0.0,6.651593430337617,1.305936114362494,0.7969321996443475,0
2652,535500,163500,Outer,Croydon,0.0,3.23369946631707,0.0,0.0,0.0,14.35449154,0.0,0.08856,2608.4995228336857,1.356691263,5.88375218199718,0.0,0.0,0.0,1879.7992149621032,0.0,6.385828666775506,1.5400352952806198,0.7925735466422471,0
2653,537500,163500,Outer,Croydon,0.0,5.42427055409956,0.0,0.0,0.0,0.0,0.0,0.15654,3706.6303307623625,0.0,5.64840152510843,0.0,0.0,0.0,3720.979996059984,0.0,11.122356698174938,2.3254086978237685,1.0360041620811,0
2654,539500,163500,Outer,Croydon,0.0,0.0022982577889702,0.0,0.0,0.0,0.0,0.0,0.0,27.672529285004135,0.0,6.1149187266887e-05,0.0,0.0,0.0,1.0328278678301206,0.0,0.031678633212275806,0.016918230982868994,0.008928381564325256,0
2655,539500,163500,Outer,Bromley,0.0,8.58337255852254,0.0,0.0,0.0,0.0,0.0,0.0,386.89327737407893,0.0,0.227832657495326,0.0,0.0,0.0,277.9975214519634,0.0,1.8705783241134923,0.24341395177213576,0.15456277741091795,0
2656,541500,163500,Outer,Bromley,0.0,5.21558217827758,0.0,0.0,0.0,0.0,0.0,0.01702,1240.3269356466321,0.0,0.470694612496713,0.0,0.0,0.0,1808.1371686939642,0.0,5.782505973913531,1.1680837444763812,0.49860446190694085,0
2657,543500,163500,Outer,Bromley,0.0,8.24071866900279,5.57757420361025,0.0,0.0,0.0,0.0,0.00092,561.4209745365343,0.0,0.117675328444377,0.0,0.0,0.0,352.7680533384267,0.0,2.088207772318676,0.32007195111783504,0.20118755724475815,0
2658,545500,163500,Outer,Bromley,0.0,3.33797274338364,0.0,0.0,0.0,31.3735893,0.0,0.14661,3028.968318524641,0.545231725,5.53066085917628,0.0,0.0,0.0,4084.5761747737447,0.0,11.485313219615307,2.3665728971245676,1.149764838138493,0
2659,547500,163500,Outer,Bromley,0.0,6.98896386833136,0.0,0.0,0.0,86.29885934,0.0,0.04255,1079.1755970319118,0.0,3.64792596751461,57.98190422,0.0,0.0,110.59714423499011,0.0,2.1927585372105143,0.30218164655096624,0.20177236662233586,0
2660,549500,163500,Non GLA,Non GLA,0.0,1.72926693409862,0.0,0.0,0.0,0.0,0.0,0.01212,179.2295385996228,0.0,1.47990247446962,0.0,0.0,0.0,952.7901909697059,0.0,2.2356856077824876,0.492520311743764,0.17893878765858443,0
2661,549500,163500,Outer,Bromley,0.0,0.17998590529282,0.0,0.0,0.0,0.0,0.0,0.0,107.3794772563059,0.0,0.15403145208489,0.0,0.0,0.0,164.77912946708375,0.0,0.5940103268790141,0.1534377306963839,0.08971446972714132,0
2662,517500,161500,Outer,Kingston,0.0,7.92766893738118,0.0,0.0,0.0,31.3735893,0.0,0.02567,631.2145969586181,0.032090648,1.41208048684974,0.0,0.0,0.0,2509.134191322029,0.0,7.6935943450218085,1.551638049157559,0.6552083594769929,0
