Grid ID 2019,Easting,Northing,Borough,Zone,share_Accidental Fires,share_Agriculture,share_Aviation,share_Biomass,share_Commercial Cooking,share_Construction,share_Forestry,share_Gas Leakage,share_Heat and Power Generation,share_Industrial Processes,share_Machinery,share_Rail,share_Resuspension,share_River,share_Road Transport,share_Waste,nox,pm10,pm2.5,co2,cluster,cluster_name
635,557500,191500,Non GLA,Non GLA,0.0,0.0101916906992455,0.0,0.0,0.0,0.0,0.0,0.0,0.0446777557823305,0.0026715111161669,0.0001883168115298,0.0,0.0,0.0,0.9422588204848534,1.1905105873550688e-05,15.171486562314024,3.330328531340763,0.6767301426184736,8679.55314068124,2,Road Transport-dominated
636,557500,191500,Havering,Outer,0.0,0.0006974222476512,0.0,0.0,0.0,0.0,0.0,0.0,0.0174242484383242,0.0006501863394282,7.302312872646408e-06,0.0,0.0,0.0,0.9812207263276266,1.1433409712112447e-07,9.931831243452534,2.2315867179045155,0.4205772621595957,5717.0851844586,2,Road Transport-dominated
637,509500,190500,Hillingdon,Outer,0.000173418188575,0.0062325098907101,0.0,0.0,0.0,0.0511850803790651,0.0,0.0,0.5199152247411183,0.006396254701318,0.003252617065912,0.0090512611808403,0.0,0.0,0.4035734693340576,0.0002201645184033,13.281331805391524,1.9346271895450269,1.1140233724751962,7939.361619366394,1,Heat and Power Generation-dominated
638,511500,190500,Harrow,Outer,0.0001729678035476,0.0024655717596699,0.0,0.0,0.0,0.0084716400578282,0.0,0.0,0.2394057821579189,0.0015981361509291,0.0066584693121803,0.0,0.0,0.0,0.741101569037201,0.0001258637207248,11.533938450289703,2.386216132167845,1.338044846872257,10188.276837025396,2,Road Transport-dominated
639,513500,190500,Harrow,Outer,0.0001761637397247,0.0161030465018265,0.0,0.0,0.0,0.0431476707341297,0.0,0.0,0.1698555905971102,0.036545917558782,0.0024803328799907,0.333624592711045,0.0,0.0,0.3976371613369809,0.00042952394041,8.514805614046551,18.513548441397543,2.463020378959349,4333.984773909788,2,Road Transport-dominated
640,515500,190500,Harrow,Outer,0.0008287987570238,0.0001947963992468,0.0,0.0,0.0,0.0420943225322401,0.0,0.0,0.3244161090784569,0.0034847793344505,0.0053430794419201,0.0,0.0,0.0,0.6228538717003312,0.0007842427563302,15.810772996530794,6.616777901009425,2.7015885196795257,15718.59928582961,2,Road Transport-dominated
641,517500,190500,Harrow,Outer,2.6465094883361084e-05,0.0032345187283336,0.0,0.0,0.0,0.022767818903385,0.0,0.0,0.4204110503181979,0.004357684781469,0.0084173257633859,0.0,0.0,0.0,0.5403629398312467,0.0004221965790983,9.351940776740088,2.276855104716242,1.7111704616670411,12006.10678479649,2,Road Transport-dominated
642,519500,190500,Harrow,Outer,0.0007175845689414,0.0006145942065332,0.0,0.0,0.0,0.014108935585335,0.0,0.0,0.3327780641591839,0.0021268478345339,0.0049094257912148,0.0,0.0,0.0,0.6443265864421948,0.0004179614120629,10.853389050777436,2.808695744798487,1.9591574585197005,12004.720300515628,2,Road Transport-dominated
643,519500,190500,Barnet,Outer,0.0,0.0038727198377264,0.0,0.0,0.0,0.4028502226597686,0.0,0.0,0.3745905580738674,0.0020519486397143,0.0003368188628248,0.0,0.0,0.0,0.216292458125351,5.273800747282794e-06,0.7999649543998718,0.0739297552620497,0.0434179918516678,651.2076241915271,2,Road Transport-dominated
644,519500,190500,Brent,Outer,0.0009105059592006,0.0019246511401592,0.0,0.0,0.0,0.0,0.0,0.0,0.5477996618520964,0.002228921623143,0.0008184460048388,0.0,0.0,0.0,0.4463049984844671,1.281493609484894e-05,1.6474356755631692,0.2879597292250984,0.2053654343681766,1983.1438672859035,1,Heat and Power Generation-dominated
645,521500,190500,Barnet,Outer,0.0013768088056265,0.0004639772028989,3.0564168419268834e-05,0.0,0.0,0.0776640305416612,0.0,0.0,0.4610982292123554,0.004275718889978,0.0031913166240277,0.0709356397662386,0.0,0.0,0.3807814094800513,0.0001823053087427,18.34940509861307,6.170529409121526,1.6831270763703785,13462.452201512386,1,Heat and Power Generation-dominated
646,523500,190500,Barnet,Outer,0.0001281470234458,0.0098569073617354,0.0039864139708465,0.0,0.0,0.0,0.0,0.0,0.2306634891348051,0.085431348963888,0.0027883978335661,0.0,0.0,0.0,0.6671016360356725,4.365967604047933e-05,11.705305044670444,2.333123376525114,1.3216571779344537,7979.180961194919,2,Road Transport-dominated
647,525500,190500,Barnet,Outer,0.0008499681499684,0.0001837053549018,0.0,0.0,0.0,0.0608618790134593,0.0,0.0,0.2938338888770614,0.0054211320521628,0.0043823081964205,0.0,0.0,0.0,0.6335263917434649,0.0009407266125607,16.765334089904627,3.276732386888728,2.114152501560921,15470.220215777885,2,Road Transport-dominated
648,537500,190500,Waltham Forest,Outer,0.0,0.0004890202363661,0.0,0.0,0.0,0.0,0.0,0.0,0.0157711139486474,0.0038264418851759,8.205322968802075e-05,0.0,0.0,0.0,0.9798285102292728,2.860470849611709e-06,6.378055575480954,1.5039591766325202,0.4761806603337639,2958.83048671126,2,Road Transport-dominated
649,539500,190500,Redbridge,Outer,0.0001100148864046,0.0004255779279165,0.0,0.0,0.0,0.0958047144162707,0.0,0.0,0.1760052183138027,0.0016682653852257,0.0003022046615184,0.0,0.0,0.0,0.7256504656004342,3.35388084270126e-05,9.57347262698205,2.571145530965315,1.163243050011696,7312.07753211231,2,Road Transport-dominated
650,539500,190500,Waltham Forest,Outer,0.0003668444306536,0.0005650688531587,0.0,0.0,0.0,0.0,0.0,0.0,0.0992111526960835,0.0023585112673413,0.0003559288103994,0.0,0.0,0.0,0.8971369209406254,5.573001737842834e-06,6.671765455561136,1.30165075978005,0.5327094346426723,3174.087646462066,2,Road Transport-dominated
651,541500,190500,Redbridge,Outer,0.0001030505586929,0.0008517510680035,0.0024273726691185,0.0,0.0,0.0,0.0,0.0,0.0780569481062181,0.0123157830483688,0.0006534529377664,0.0,0.0,0.0,0.9055093696924696,8.227191936171034e-05,36.34138472902699,7.787159761760154,3.0442929006688204,19415.43284055466,2,Road Transport-dominated
652,543500,190500,Redbridge,Outer,0.001934726401071,0.0025448009290573,0.000229924096298,0.0,0.0,0.0139785652631425,0.0,0.0,0.485147097276199,0.0013543971092071,0.0090753624905364,0.0,0.0,0.0,0.4855339485201014,0.0002011779143868,7.616063951907031,1.905642261037351,1.4547277030536392,9755.148568383373,1,Heat and Power Generation-dominated
653,545500,190500,Redbridge,Outer,0.0005011037761114,0.0395913654514603,0.0,0.0,0.0,0.0,0.0,0.0,0.3171376842523069,0.0073083498149141,0.0011011053078049,0.0,0.0,0.0,0.634333903451881,2.648794552123632e-05,3.4873015996018704,0.6542145100595217,0.324025797783609,1656.96242699632,2,Road Transport-dominated
654,547500,190500,Redbridge,Outer,0.0003867442384955,0.3294728470107829,0.0,0.0,0.0,0.0,0.0,0.0,0.6562801556905036,0.0,0.0,0.0,0.0,0.0,0.0138602530602181,0.0,1.2928440820348677,0.105971148465371,0.0914999551824399,404.217355637508,1,Heat and Power Generation-dominated
655,547500,190500,Barking and Dagenham,Outer,0.0,0.0187061694997854,0.0,0.0,0.0,0.0,0.0,0.0,0.9449694884230654,0.0,0.0,0.0,0.0,0.0,0.0363243420771491,0.0,0.3394059840504712,0.0396525230440923,0.0296918685515389,244.76731640194407,1,Heat and Power Generation-dominated
656,549500,190500,Barking and Dagenham,Outer,0.0,0.0135847910625506,0.0,0.0,0.0,0.0,0.0,0.0,0.9385135741766945,0.0034176003745596,0.0010398697744945,0.0,0.0,0.0,0.0434278825512619,1.6282060438660388e-05,0.26532271202622,0.0337160193936922,0.023955282142285,112.0563818549973,1,Heat and Power Generation-dominated
657,549500,190500,Havering,Outer,0.000763785456,0.0125164330278561,0.0,0.0,0.0,0.0082944720622716,0.0,0.0,0.2767168861809844,0.0015584790210905,0.0063773564255297,0.0,0.0,0.0,0.6934822221911475,0.00029036563512,7.824774562231135,1.7520325550091282,1.065191810438869,6733.528079059874,2,Road Transport-dominated
658,551500,190500,Havering,Outer,0.000176008428381,0.0039139095440855,0.0,0.0,0.0,0.0062878410238041,0.0,0.0,0.1440868550760494,0.000195897380788,0.0039394277084617,0.0,0.0,0.0,0.8413308612047471,6.919963368293308e-05,15.59584404706716,3.746509610528003,1.6945841364523373,10474.195848811964,2,Road Transport-dominated
659,553500,190500,Havering,Outer,0.0003762264240891,0.000507610387381,0.0,0.0,0.0,0.0275355144985825,0.0,0.0,0.1166176406645894,0.0146504424112797,0.0026098771889774,0.0026892308434897,0.0,0.0,0.834288352143869,0.0007251054377417,23.908474854678605,5.112377261564895,2.477749475927026,14396.921988449654,2,Road Transport-dominated
660,503500,189500,Non GLA,Non GLA,0.0,0.0165674265398593,0.0031996518924705,0.0,0.0,0.0,0.0,0.0,0.245247239980805,0.0264630864095938,0.0039425756420621,0.0,0.0,0.0,0.70445307007682,0.0001269494583889,2.878570542413501,0.6190375628093148,0.2636326141313242,1524.3648468030542,2,Road Transport-dominated
661,503500,189500,Hillingdon,Outer,0.0,0.0797083444965242,0.0,0.0,0.0,0.0,0.0,0.0,0.8903661499817045,0.0147750246999481,1.6434250215844086e-05,0.0,0.0,0.0,0.0151337880533313,2.585182758990445e-07,0.0386709336602331,0.0124426483946008,0.0045184927850251,11.832761515943265,1,Heat and Power Generation-dominated
662,505500,189500,Hillingdon,Outer,0.0003432303409901,0.0166531841472182,0.0001480323814864,0.0,0.0,0.0,0.0,0.0,0.6547633816468443,0.0,0.0021625909439114,0.0,0.0,0.0,0.3258957195058875,3.386103366173895e-05,7.990260977768547,0.9566043526800864,0.5687019245178581,3758.469913535312,1,Heat and Power Generation-dominated
663,507500,189500,Hillingdon,Outer,0.0001386238650814,0.0132752276180671,0.0,0.0,0.0,0.0,0.0,0.0,0.7875354662634212,0.0,0.0001400824060037,0.0,0.0,0.0,0.1989084064957007,2.19335172563323e-06,6.853076845330006,0.700315437032238,0.459265147529454,2594.097702995085,1,Heat and Power Generation-dominated
664,555500,189500,Havering,Outer,0.0003611887940072,0.014789443801881,0.0,0.0,0.0,0.0,0.0,0.0,0.1985204518718053,0.0013785651941351,0.0018224158390848,0.0,0.0,0.0,0.7830993998063717,2.85346927147087e-05,7.901543609501656,1.48044065425241,0.6822615657412481,4556.536139379216,2,Road Transport-dominated
665,557500,189500,Non GLA,Non GLA,0.0,0.0493822260886527,0.0,0.0,0.0,0.0,0.0,0.0,0.7723057744623419,0.0,0.0001027354092712,0.0,0.0,0.0,0.1782076557014514,1.608338282599984e-06,0.1113491490275124,0.0209917690114848,0.0105435005347954,68.73371571157703,1,Heat and Power Generation-dominated
666,557500,189500,Havering,Outer,0.0,0.0082436713964219,0.0,0.0,0.0,0.0,0.0,0.0,0.0424065750968442,0.0,3.825047119033938e-05,0.0,0.0,0.0,0.9493109041235088,5.989120346102627e-07,19.917514792294,4.307787304222946,0.9384418178233382,11112.53770888316,2,Road Transport-dominated
667,559500,189500,Non GLA,Non GLA,0.0,0.2147608082994931,0.0,0.0,0.0,0.0,0.0,0.0,0.5873050755122624,0.0010790970963935,0.0021798013580975,0.0,0.0,0.0,0.1946377788843178,3.743884943546592e-05,1.3212119694927535,0.1521357822901765,0.1086573307909522,634.7311274358666,1,Heat and Power Generation-dominated
668,509500,188500,Hillingdon,Outer,0.0006183293414316,0.0053261929089572,0.0,0.0,0.0,0.0,0.0,0.0,0.9028038161544916,0.000416480672317,0.0044420254867767,0.0,0.0,0.0,0.0863090837991812,8.407163684464282e-05,6.69950416780889,0.8035497770047368,0.6880316258720276,4542.858519011052,1,Heat and Power Generation-dominated
669,511500,188500,Hillingdon,Outer,0.0006123184377268,0.0005388195199199,0.0,0.0,0.0,0.0,0.0,0.0,0.6570904679296558,0.0015029217844987,0.0049776883927069,0.0,0.0,0.0,0.3348370848829496,0.0004406990525423,5.715980091981463,0.9321896734990832,0.695792733082837,5182.431997747562,1,Heat and Power Generation-dominated
670,511500,188500,Harrow,Outer,0.0,0.0008860964727555,0.0,0.0,0.0,0.0,0.0,0.0,0.4231463726793333,0.0020455626875428,0.005607159723648,0.0,0.0,0.0,0.568227013661808,8.779477491230116e-05,3.475785925945164,0.9110269693027832,0.7003341732487736,4623.9482300229465,2,Road Transport-dominated
671,513500,188500,Harrow,Outer,0.0006162241036559,0.0002110533565239,0.0,0.0,0.0,0.0681280516292067,0.0,0.0,0.2435445660764445,0.0017244931320877,0.0060521279253954,0.0118920028058307,0.0,0.0,0.6675507542806834,0.0002807266901713,14.592905319103355,3.905420822421761,2.0959551785757458,14148.491404700477,2,Road Transport-dominated
672,515500,188500,Harrow,Outer,0.0012122333194208,0.0001123459009954,0.0,0.0,0.0,0.1590972169336851,0.0,0.0,0.2571688718903138,0.0058689575885956,0.0015757879187423,0.002190867372248,0.0,0.0,0.5725231564824679,0.000250562593531,27.414276994034257,6.122784209285715,3.650196676320947,20026.4786732716,2,Road Transport-dominated
673,517500,188500,Harrow,Outer,0.000986454988564,0.0021676864781039,0.0,0.0,0.0,0.0,0.0,0.0,0.3894072262242404,0.0022539911192062,0.0008938839416489,0.0,0.0,0.0,0.6042767611349904,1.3996113246080844e-05,1.52059649694051,0.3423188554739269,0.2294433199817956,1738.450315411147,2,Road Transport-dominated
674,517500,188500,Brent,Outer,0.0002609035300398,0.0010829723486486,0.013153226541208,0.0,0.0,0.0161142389883289,0.0,0.0,0.3610141119342532,0.0019511036606392,0.0051504601496632,0.0,0.0,0.0,0.6008966360714084,0.0003763467758104,11.692921529615433,2.4400806914675783,1.498150315117335,9903.919996276689,2,Road Transport-dominated
675,519500,188500,Harrow,Outer,0.0,0.0021917635787176,0.0125987604596693,0.0,0.0,0.0,0.0,0.0,0.0554358212886238,0.0014647462548458,1.1755125118506373e-05,0.0,0.0,0.0,0.9282969692673908,1.840256340542872e-07,1.4172878019875557,0.3176483713509428,0.1257474872764714,724.2669285363743,2,Road Transport-dominated
676,519500,188500,Brent,Outer,0.0003553978567843,0.0043248695158875,0.0046336915792558,0.0,0.0,0.0055576765909959,0.0,0.0,0.2677787082923646,0.0064215204082867,0.0026014359185215,0.0,0.0,0.0,0.7080735439691647,0.0002531558687389,16.321776827921592,3.2771662994439508,1.7198641846281308,10914.955546163032,2,Road Transport-dominated
677,521500,188500,Barnet,Outer,0.0010584289585723,0.0018241841045887,0.0,0.0,0.0,0.0778282901069543,0.0,0.0,0.2556869983566398,0.0458823660470589,0.002157767149032,0.0,0.0,0.0,0.6145019779989994,0.0010599872781543,13.327723975106505,3.2691075673374783,1.2569027562322992,8847.960212677335,2,Road Transport-dominated
678,521500,188500,Brent,Outer,0.0,0.0008657513955315,0.0,0.0,0.0,0.0990538911158416,0.0,0.0,0.3612630692213219,0.0294845573275826,0.0003316300291929,0.0,0.0,0.0,0.5089959083809781,5.19252955125017e-06,4.960302078647175,1.335748250262819,0.5611515911381635,3831.6762737098825,2,Road Transport-dominated
679,523500,188500,Barnet,Outer,0.0004645072635493,0.0006796668658715,0.0,0.0,0.0,0.0133068015066058,0.0,0.0,0.2066462484690508,0.0047335119307547,0.0022604507972087,0.0,0.0,0.0,0.7715781946651588,0.0003306185018001,25.279475524829028,4.300311413355843,2.0425836330793405,17751.415369520357,2,Road Transport-dominated
680,541500,188500,Redbridge,Outer,0.0002349082561882,0.0003097760028907,0.0,0.0,0.0,0.003690038217482,0.0,0.0,0.0472874439352849,0.0007282110507308,0.0003328416311037,0.0,0.0,0.0,0.9474030926968988,1.3688209420532976e-05,25.53124397293832,5.726701432652207,2.27745379807911,13007.629340530972,2,Road Transport-dominated
681,543500,188500,Redbridge,Outer,0.0002697376851847,0.000325998562994,0.0,0.0,0.0,0.0140874666072549,0.0,0.0,0.2343496672155147,0.0044034935611932,0.0008871539095758,0.0,0.0,0.0,0.7456290129809728,4.746947730956507e-05,20.55969487450929,4.385051163208809,2.368476244620348,17327.725947689105,2,Road Transport-dominated
682,545500,188500,Redbridge,Outer,0.000776170552176,0.0028334557173049,0.0,0.0,0.0,0.0628009455601198,0.0,0.0,0.2203560138287658,0.0729527507815969,0.0026162288831643,0.0,0.0,0.0,0.6375444031637253,0.0001200315131465,18.34648320536848,3.422191243754097,1.9531671151329173,12794.555604150084,2,Road Transport-dominated
683,547500,188500,Redbridge,Outer,0.000784021067374,0.0018295253791571,0.0,0.0,0.0,0.0138004424383161,0.0,0.0,0.4946521031766243,0.0354346525006828,0.0048928920541564,0.0,0.0,0.0,0.4476375190816991,0.00096884430199,7.714364773147771,1.914759246001738,1.542548206888558,9567.779064322767,1,Heat and Power Generation-dominated
684,547500,188500,Barking and Dagenham,Outer,0.0006705137865253,0.0019596368130484,0.0,0.0,0.0,0.0,0.0,0.0,0.7743648755225491,0.0420070284932396,0.0019940508427983,0.0,0.0,0.0,0.1789726724297346,3.1222112104511194e-05,2.237090467256533,0.3306917456457147,0.2812926195116785,1963.3913436891512,1,Heat and Power Generation-dominated
685,549500,188500,Havering,Outer,0.0004579430252131,0.0301641541389001,0.0,0.0,0.0,0.0139394906923109,0.0,0.0,0.2729299116396571,0.0005207294689896,0.0023519120465121,0.0018854973611791,0.0,0.0,0.6776513707150824,9.899091215515725e-05,7.637412969379453,1.5822985354090966,0.8313688699232887,4890.137440481541,2,Road Transport-dominated
686,549500,188500,Barking and Dagenham,Outer,0.0,0.0193602395699514,0.0,0.0,0.0,0.0,0.0,0.0,0.3385305715566417,0.0001908932597448,6.629397452038587e-06,0.0,0.0,0.0,0.6419115624058609,1.0381034905847752e-07,0.1597751541399263,0.0435919599313964,0.0204647966202123,103.85571501824018,2,Road Transport-dominated
687,551500,188500,Havering,Outer,0.0008701299866909,8.657286128422177e-05,0.0,0.0,0.0,0.0660233903873988,0.0,0.0,0.1596994877434291,0.0034009148549298,0.0004047631648139,0.026424645560362,0.0,0.0,0.7430196840873204,7.04113537707129e-05,35.575601907415766,8.845953145504897,4.506919871589818,19032.85500220991,2,Road Transport-dominated
688,553500,188500,Havering,Outer,0.0003985990056666,0.0011704085167786,0.0,0.0,0.0,0.0443752407601318,0.0,0.0,0.26120149025335,0.0007001619784912,0.0062834154567475,0.0002979821271888,0.0,0.0,0.685410520919049,0.0001621809825962,11.916738206750145,2.512844700249358,1.5071441016324612,10416.681045067338,2,Road Transport-dominated
689,503500,187500,Non GLA,Non GLA,0.0,0.018994801264342,0.0,0.0,0.0,0.0,0.0,0.0,0.149847949543476,0.0,0.0033205230442169,0.3257296589739799,0.0,0.0,0.5018627573920804,0.0002443097819046,6.360397412154287,1.1401070236543918,0.6060252970448187,3309.36437428116,2,Road Transport-dominated
690,505500,187500,Non GLA,Non GLA,0.0,0.0881856572599307,0.0,0.0,0.0,0.0,0.0,0.0,0.8390165309035928,0.0,0.0001048981572964,0.0,0.0,0.0,0.0726912707701003,1.6429090797892077e-06,0.0356996783648825,0.0132524589420566,0.0054447337768355,19.55218583099936,1,Heat and Power Generation-dominated
691,505500,187500,Hillingdon,Outer,2.690787120202838e-05,0.0056410362503315,0.0,0.0,0.0,0.2105909702902835,0.0,0.0,0.5342309213842581,0.0,0.0002909269852438,0.2273631160751688,0.0,0.0066948957924077,0.0151566701281288,4.555222975494915e-06,9.198052054795877,2.089090111798793,2.011729338685028,3028.8830725598145,1,Heat and Power Generation-dominated
692,507500,187500,Hillingdon,Outer,5.895689746892718e-05,0.0108874682316742,0.0,0.0,0.0,0.1496875952118701,0.0,0.0,0.407718262852198,0.0003082024419827,0.0014483042976082,0.1597178109295282,0.0,0.0,0.2701407786964254,3.2620441244027084e-05,12.59394628747772,1.2214227171749967,0.776207280760836,5055.356479087941,1,Heat and Power Generation-dominated
693,555500,187500,Havering,Outer,0.0003509698684459,0.0395361588576841,0.0,0.0,0.0,0.0479036285155472,0.0,0.0,0.5189808740374456,0.0014951293897728,0.0090711571038427,0.0002823111629505,0.0,0.0,0.3821330312664033,0.0002467397979074,4.444826010014986,0.8488668608515251,0.6391457730201064,4549.312487173334,1,Heat and Power Generation-dominated
694,557500,187500,Havering,Outer,0.0005126169641336,0.0044740549889269,0.0,0.0,0.0,0.0917551166147541,0.0,0.0,0.4357516234532846,0.0073771323569304,0.0150590660583005,0.0035932331489457,0.0,0.0,0.4409290791904496,0.0005480772242742,5.354875456841753,1.4818021282772156,1.028646562541545,6505.287118747851,1,Heat and Power Generation-dominated
695,559500,187500,Non GLA,Non GLA,0.0,0.1379309975693051,0.0,0.0,0.0,0.0,0.0,0.0,0.6470915283099673,0.0831002216798764,0.0011794999299405,0.0408698222933336,0.0,0.0,0.0898094620733007,1.846814427616141e-05,0.4407012311119799,0.0512745383118218,0.0369616970805461,209.67015755738305,1,Heat and Power Generation-dominated
696,559500,187500,Havering,Outer,0.0,0.0518501328142615,0.0,0.0,0.0,0.0,0.0,0.0,0.1353294600509061,0.0188138078576876,0.0004587584823865,0.0007046202604466,0.0,0.0,0.7927529465676113,9.027396670013408e-05,3.3441204181476567,0.7653702150316196,0.2943699737740209,1275.5004467882611,2,Road Transport-dominated
697,509500,186500,Hillingdon,Outer,0.0001000682477105,0.0023844846924497,0.0,0.0,0.0,0.0,0.0,0.0,0.4290250077798446,0.0016140518539179,0.0040414585401974,0.1531905040186358,0.0,0.0,0.4056396545047402,0.0040047703625035,14.964786875569771,2.440726256518385,1.5981830675764033,9806.666452354892,1,Heat and Power Generation-dominated
698,511500,186500,Hillingdon,Outer,0.0002292496140015,0.0025875980287254,0.0,0.0,0.0,0.0070268436831661,0.0,0.0,0.548614369246474,0.0006118906609734,0.0060862899579752,0.0,0.0,0.0,0.4346992028517052,0.0001445559569788,13.075267380731198,2.9394599593493886,2.3275000927290264,10741.16800877112,1,Heat and Power Generation-dominated
699,511500,186500,Harrow,Outer,0.0,0.4918747657500396,0.0,0.0,0.0,0.0,0.0,0.0,0.368641526862504,0.0007969282692394,5.456828383542337e-06,0.0,0.0,0.0,0.1386812449884263,7.730140715237247e-08,0.0062615422147867,0.0105698302817885,0.0029492732104571,4.475316914986943,1,Heat and Power Generation-dominated
700,513500,186500,Harrow,Outer,0.0009467540221123,0.0006431272888429,0.0129489062631698,0.0,0.0,0.0943666723838137,0.0,0.0,0.2769382081753075,0.0023509254192694,0.0062364997122992,0.0,0.0,0.0,0.6053742772614814,0.0001946294737033,13.23810008812258,9.244110838851476,2.373735447819941,12324.017655708549,2,Road Transport-dominated
701,515500,186500,Brent,Outer,0.0,0.0020678768058326,0.0,0.0,0.0,0.0109491962670045,0.0,0.0,0.4414623558745111,0.0014125018103704,0.0001522831321124,0.0,0.0,0.0,0.5439534017333899,2.384376779024971e-06,1.5983406063089738,0.2513728629851742,0.1304561752641543,1325.9028409306695,2,Road Transport-dominated
702,515500,186500,Harrow,Outer,2.568085727227502e-05,0.0045534817115912,0.0,0.0,0.0,0.0,0.0,0.0,0.33853218984165,0.0031526606896124,0.0045742669881863,0.0,0.0,0.0,0.6490900977761497,7.162213553803239e-05,9.637528738855629,1.5125444136339818,0.7254581904100489,6837.3426911484175,2,Road Transport-dominated
703,517500,186500,Brent,Outer,0.0004464260036349,0.0008313230118775,0.0,0.0,0.0,0.0465576224879175,0.0,0.0,0.3974193037551027,0.0183273840331064,0.0033758863981005,0.2345649666099324,0.0,0.0,0.2974642645413386,0.0010128231589889,16.77769650292422,8.056305055476601,2.071416497240033,12254.284697600217,1,Heat and Power Generation-dominated
704,519500,186500,Brent,Outer,0.0006569573429284,0.0001410103878465,0.0,0.0,0.0,0.0891669719450502,0.0,0.0,0.3507857060255088,0.0128894133529231,0.0021097027212272,0.0077856875143449,0.0,0.0,0.5358010890271193,0.0006634616830512,21.84152313930977,4.906140638056067,2.1680735291467816,15095.27234616744,2,Road Transport-dominated
705,521500,186500,Barnet,Outer,0.0,0.1851342645479813,0.0,0.0,0.0,0.0,0.0,0.0,0.7097449546136722,0.0028369449882033,1.8893758134263084e-05,0.0,0.0,0.0,0.1022646457046561,2.963873526660213e-07,0.0166376155322955,0.0100029240052724,0.0023574207540807,9.678164614596572,1,Heat and Power Generation-dominated
706,521500,186500,Brent,Outer,0.000169035732943,0.0004722404054985,0.0,0.0,0.0,0.0,0.0,0.0,0.1165394508704044,0.0008447772557639,0.0006306159411385,0.0,0.0,0.0,0.8812448129373145,9.906685693684728e-05,14.730613206135915,3.385178636533768,1.222982121023044,7472.338703582102,2,Road Transport-dominated
707,543500,186500,Redbridge,Outer,0.0009076340163398,6.81621272315023e-05,0.0,0.0,0.0,0.0949604966507337,0.0,0.0,0.1177024744086046,0.0015321202840282,0.0,0.0176458537177453,0.0,0.0,0.7671832587953166,0.0,45.184646872493424,9.395375865750822,3.5905291565074164,25397.27605469508,2,Road Transport-dominated
708,545500,186500,Redbridge,Outer,0.000904740597874,0.0008773645241686,0.0,0.0,0.0,0.0090465487446916,0.0,0.0,0.3683734483026541,0.0113827271369128,0.0023656508641144,0.002404916228459,0.0,0.0,0.6039091555155915,0.0007354480855335,11.768205754981334,2.83538474140744,2.010767775728766,12445.937978355762,2,Road Transport-dominated
709,547500,186500,Redbridge,Outer,0.0,0.0968882250130776,0.0,0.0,0.0,0.0,0.0,0.0,0.66003654959275,0.0,7.415711825936836e-05,0.0,0.0,0.0,0.2429999066612216,1.1616146912425263e-06,0.0317920003342029,0.0147184224666431,0.0065302098912092,29.931829816073964,1,Heat and Power Generation-dominated
710,547500,186500,Barking and Dagenham,Outer,0.0010916862589321,0.0005255928769694,0.0,0.0,0.0,0.0082460218417607,0.0,0.0,0.427193154433854,0.0,0.0020025163954584,0.0,0.0,7.897888299306817e-06,0.5608866420054631,4.648829926271045e-05,16.023376548780405,3.412495910964794,2.3330486381481887,14252.137159208,2,Road Transport-dominated
711,549500,186500,Havering,Outer,0.0,0.1775485071878694,0.0,0.0,0.0,0.0,0.0,0.0,0.4239127479768222,0.0034528873165266,1.260541550274722e-05,0.0,0.0,0.0,0.3950730541310161,1.9797226287460301e-07,0.0173478004084578,0.0127057171209562,0.0043298458512017,12.96645612586609,1,Heat and Power Generation-dominated
712,549500,186500,Barking and Dagenham,Outer,0.0011006508550364,0.0025763448363718,0.0,0.0,0.0,0.0577416569237357,0.0,0.0,0.4100540055203029,0.0016688176174094,0.0027059101868168,0.0,0.0,0.0,0.5240324719214716,0.0001201421388549,15.89286913280056,8.133155432190721,2.214860711771384,10573.967463910343,2,Road Transport-dominated
713,551500,186500,Havering,Outer,0.0006694970043571,0.0016027037244419,0.0,0.0,0.0,0.0,0.0,0.0,0.1869975327720605,0.0003739118145531,0.0009252574028762,0.0,0.0,0.0,0.809416609952988,1.4487328722960602e-05,5.96716635623447,1.3687366756774486,0.7027161796678448,3948.571489942356,2,Road Transport-dominated
714,551500,186500,Barking and Dagenham,Outer,0.0014039544088749,0.0066746738116757,0.0,0.0,0.0,0.0,0.0,0.0,0.7884120523946279,0.0011437502278436,0.0049085941588298,0.0,0.0,0.0,0.1973779330673537,7.90419307940774e-05,3.3833007467858813,0.4307929140877023,0.3386799750682949,2667.260343530077,1,Heat and Power Generation-dominated
715,553500,186500,Havering,Outer,7.012247893414467e-05,0.0019814443585304,0.0,0.0,0.0,0.0082902933692135,0.0,0.0,0.3078691465874838,0.0017539272847436,0.0056545683718821,0.0037978132637993,0.0,0.0,0.67028031522794,0.0003023690574729,10.695571682575006,2.3109952961187794,1.5280327362593975,9801.547571000174,2,Road Transport-dominated
716,561500,186500,Non GLA,Non GLA,0.0,0.7844011844915668,0.0,0.0,0.0,0.0,0.0,0.0,0.157817729785711,0.0,0.0,0.0,0.0,0.0,0.0577810857227221,0.0,0.4541077550507684,0.0343273971911804,0.0264999538015119,120.1697886875946,1,Heat and Power Generation-dominated
