Grid ID 2019,Easting,Northing,Borough,Zone,share_Accidental Fires,share_Agriculture,share_Aviation,share_Biomass,share_Commercial Cooking,share_Construction,share_Forestry,share_Gas Leakage,share_Heat and Power Generation,share_Industrial Processes,share_Machinery,share_Rail,share_Resuspension,share_River,share_Road Transport,share_Waste,nox,pm10,pm2.5,co2
2098,541500,167500,Bromley,Outer,0.00038107695020884796,0.0076755071970327,0.0,0.0,0.0,0.021637375868251173,0.0,0.0,0.2590504462674875,0.00017975938330107652,0.0015608616380406017,0.0,0.0,0.0,0.7094325746136418,8.239808203622797e-05,9.840532202078412,2.331335874336032,1.2568434460182687,7069.111435580171
2099,543500,167500,Bromley,Outer,0.0006866723104592968,0.008828968089049581,0.0,0.0,0.0,0.0,0.0,0.0,0.3750753688034284,0.0007010515685413001,0.008331130247850071,0.0,0.0,0.0,0.6061856960930638,0.00019111288760752563,6.913778126315482,1.6584951959535923,1.1540460991672508,6841.089767217113
2100,545500,167500,Bromley,Outer,0.0003991787549205752,0.0010851183579551893,0.0,0.0,0.0,0.017258200102430326,0.0,0.0,0.3305432877547532,0.00080186908660207,0.008979242519845138,0.0,0.0,0.0,0.6406832689540839,0.000249834469409566,9.515096825008722,2.2036044593541217,1.414785715358127,9064.080272851634
2101,547500,167500,Bromley,Outer,0.001878702753394362,0.021471801441390735,0.0,0.0,0.0,0.0409325007093166,0.0,0.0,0.38373418851488134,0.012758371483706763,0.010094387151928792,0.0,0.0,0.0,0.5189637831906584,0.010166264754723075,4.945287106632279,1.3721265274431769,1.0379917046005744,4883.26032330796
2102,549500,167500,Non GLA,Non GLA,0.0,0.10691183764522873,0.0,0.0,0.0,0.0,0.0,0.0,0.28599156841404405,0.0,0.00022751892259333117,0.0,0.0,0.0,0.6068655126510475,3.5623670864561016e-06,0.4487295594937584,0.0761620378997341,0.041336929736960036,257.62076862383816
2103,549500,167500,Bromley,Outer,0.0,0.1459658729752812,0.0,0.0,0.0,0.0,0.0,0.0,0.4492314192970328,0.0,0.0003266881015617719,0.0,0.0,0.0,0.40447090447285694,5.11515326728898e-06,1.334458058673949,0.17672075475040222,0.1087588284031798,495.7796828094858
2104,516500,165500,Non GLA,Non GLA,0.0,0.00826250567668382,0.0,0.0,0.0,0.0,0.0,0.0,0.22988381057592208,0.0009352175361658189,0.007231526473273762,3.0330167788924494e-05,0.0,0.0,0.753478868878449,0.00017774069171672,7.168473366619307,1.52073226289309,0.7630361859344256,5683.397783316985
2105,518500,165500,Kingston,Outer,0.00022130087075735556,0.0007220950480092436,0.0,0.0,0.0,0.0141789565737904,0.0,0.0,0.14717784167295386,0.02863136054459798,0.0019298525369416824,0.0,0.0,0.0,0.8068803958458386,0.0002581969071107354,29.349184111983977,19.240170889023048,4.286244319559858,18383.096876781994
2106,520500,165500,Non GLA,Non GLA,0.0,0.002521569642358584,0.0,0.0,0.0,0.0,0.0,0.0,0.20345122393002232,0.0,0.0005450017361272455,0.0,0.0,0.0,0.7934736712580641,8.53343342775905e-06,3.3747628659024618,0.8941058892162614,0.5353873797185607,2728.1471986342494
2107,520500,165500,Kingston,Outer,3.745110368880566e-05,0.0092737607297807,0.0,0.0,0.0,0.0,0.0,0.0,0.25678361326026866,0.0,0.0029834540517127413,0.0036909138553387587,0.0,0.0,0.727184093202173,4.6713797037292514e-05,6.608616986472927,1.326564189965497,0.6987527801774829,3518.4188377026235
2108,522500,165500,Non GLA,Non GLA,0.0,0.0025538563209100266,0.0,0.0,0.0,0.0,0.0,0.0,0.5892968570611442,0.008746114059346798,0.004518361855227518,0.0030650422056344323,0.0,0.0,0.39174902170667825,7.074679105882176e-05,1.2059729530657124,0.40688410316179885,0.3439248692291505,1997.3329198554786
2109,522500,165500,Sutton,Outer,0.0007676093964735116,0.00037207508136725633,0.0,0.0,0.0,0.03453209683914374,0.0,0.0,0.34737030783014794,0.0037714272741348593,0.005766711835758846,0.0,0.0,0.0,0.6067419679279107,0.0006778038150632489,8.277581067014284,2.12397049171884,1.4300907514453984,8488.041839711128
2110,524500,165500,Sutton,Outer,0.0005438789960192388,0.00042936862566752713,0.0,0.0,0.0,0.03755472359959222,0.0,0.0,0.28459872377139334,0.10054082533980108,0.004243378840986898,0.0,0.0,0.0,0.5647068186561706,0.00738228217036925,15.610089858479627,4.41347766446913,3.3973206707262777,11743.843612550645
2111,526500,165500,Sutton,Outer,0.0010514386627631124,0.0007587294622675073,0.0,0.0,0.0,0.0030046434962500814,0.0,0.0,0.5763071982148964,0.001735694680279662,0.00978051846136129,0.0,0.0,0.0,0.40716451743822696,0.00019725958395492332,8.833824389857273,1.9898569058782187,1.5293384252010092,10294.824431426212
2112,528500,165500,Sutton,Outer,0.00031452767903136265,0.005135954394765876,0.0,0.0,0.0,0.16742986686200545,0.0,0.0,0.32282384598639247,0.017410762540340248,0.0021739999524870955,0.0016519796377364054,0.0,0.0,0.4825267785621892,0.0005322843850518882,11.922639087118542,4.623657229669411,1.5809905601010705,8936.569144632735
2113,530500,165500,Croydon,Outer,0.0004521517198319353,0.0006577100692851978,0.0,0.0,0.0,0.22640499012767076,0.0,0.0,0.25027008231732706,0.042489065785691636,0.0005951003436400731,0.0,0.0,0.0,0.47912158177417424,9.317862379215253e-06,6.971495125217621,1.9903316832987266,0.818668487169169,3680.8686680530964
2114,530500,165500,Sutton,Outer,0.00032287606620295804,0.0008978894603733648,0.0,0.0,0.0,0.035787863721362285,0.0,0.0,0.4066772170759322,0.06175316248260151,0.0012565334901150883,0.0,0.0,0.0,0.4930209612651671,0.00028349643824540356,6.9686181031010905,1.5846856941670588,0.7197088222056205,4777.631067098326
2115,532500,165500,Croydon,Outer,0.000883337726367143,0.00015635929643931378,0.0,0.0,0.0,0.11772518910367612,0.0,0.0,0.2651245873241731,0.002374954611451059,0.00013437157620632383,0.016206563013094293,0.0,0.0,0.5971727496979417,0.00022188765065101734,42.86590552473719,29.680098553161805,6.65375768611596,23688.72793771591
2116,534500,165500,Croydon,Outer,0.00011263111295578832,0.006892328511470748,0.0,0.0,0.0,0.014425135452669857,0.0,0.0,0.2632067238335496,0.0002496367278891737,0.007262450624516151,0.0,0.0,0.0,0.7076998501075772,0.00015124362937143254,8.85634505264592,1.8127717329285304,0.8975002760146911,6860.197598966986
2117,536500,165500,Croydon,Outer,0.0002561294032463144,0.0007167861909317086,0.0,0.0,0.0,0.012664273213406222,0.0,0.0,0.3195609453947873,0.01061317804398463,0.009239842291486881,0.0,0.0,0.0,0.646037819997421,0.0009110254647358345,9.350742123491294,2.195566563678156,1.456178683624225,9916.011240980903
2118,538500,165500,Bromley,Outer,0.0004106144243826495,0.0030924257191259556,0.0,0.0,0.0,0.004873202208334144,0.0,0.0,0.2522133182737749,0.0027584693576867434,0.005959843591888809,0.0,0.0,0.0,0.7303103941452694,0.00038173227953740117,10.953097925777694,2.417943903303911,1.3631122000493712,8871.298870529434
2119,540500,165500,Bromley,Outer,0.00023470052808283846,0.0029267393725542898,0.0,0.0,0.0,0.0,0.0,0.0,0.16238776384238637,0.0,0.004189197371422075,0.0,0.0,0.0,0.8301830570338985,7.85418516558747e-05,8.478890168059706,1.9134204472330085,0.8740368275973835,5136.537173495115
2120,542500,165500,Bromley,Outer,0.0001212800527653877,0.0006276825731500913,0.0,0.0,0.0,0.02588806856334856,0.0,0.0,0.14434853174146967,0.0011913565121487773,0.004552072851438011,0.0,0.0,0.0,0.8231985695781656,7.243812751385641e-05,16.449531101864395,3.652826680257968,1.590282533830053,10300.013358499682
2121,544500,165500,Bromley,Outer,3.9813009506063376e-05,0.0018313141468211413,0.0,0.0,0.0,0.026884263405772563,0.0,0.0,0.300464252311901,0.00034717053647972067,0.010461812211979593,0.0,0.0,0.0,0.6597918243775968,0.00017954999994314316,7.616216591451595,1.8194844246550028,1.0540043819404863,7541.94574159618
2122,546500,165500,Bromley,Outer,0.0004528284716285237,0.0002656491618911489,0.0,0.0,0.0,0.0,0.0,0.0,0.25871743638864675,0.0013159610262657951,0.007866221068742544,0.0,0.0,0.0,0.7312050555428147,0.00017684834001052983,11.593793961583803,2.785855040914139,1.5673825649721238,10181.91446706853
2123,548500,165500,Bromley,Outer,0.0,0.15579093323520268,0.0,0.0,0.0,0.0,0.0,0.0,0.6015558263173677,0.0,0.008510071034741714,0.0,0.0,0.0,0.23400992194089507,0.00013324747179290262,1.5792938365950209,0.22687498357944474,0.17546624146274614,881.0818929265396
2124,550500,165500,Non GLA,Non GLA,0.0,0.027316060297330545,0.0,0.0,0.0,0.0,0.0,0.0,0.020859406206850128,0.0,5.760084784590109e-05,0.0,0.0,0.0,0.9517660307579886,9.018899847948379e-07,16.666343099508975,3.303652317209701,0.693207415369534,8719.215948035875
2125,516500,163500,Non GLA,Non GLA,0.0,0.003729726766132345,0.0,0.0,0.0,0.0,0.0,0.0,0.15369328816219516,0.004472518903349983,0.006256762943734909,0.0,0.0,0.0,0.8316864521448704,0.00016125107971715438,9.297242985122853,1.2916854699336857,0.6800207816438626,6261.798249947201
2126,516500,163500,Kingston,Outer,0.0,0.022826947265072575,0.0,0.0,0.0,0.0,0.0,0.0,0.4186662560554251,0.013192153050135642,0.0008054245654223956,0.0,0.0,0.0,0.5444966083712083,1.2610692735853225e-05,0.1375593501002735,0.028610090574554978,0.012018853397586288,75.41128840521186
2127,518500,163500,Non GLA,Non GLA,0.0,0.941552848199953,0.0,0.0,0.0,0.0,0.0,0.0,0.05351483259405533,0.0002778910479506142,0.0,0.0,0.0,0.0,0.004654417557624,1.0600417069604017e-08,0.0032710661487790863,0.009216998617509015,0.0016101185557403598,0.4235816535704764
2128,518500,163500,Kingston,Outer,0.000880805958431614,0.012379669714116649,0.0,0.0,0.0,0.03675032586160343,0.0,0.0,0.43313988674209375,0.000764687715092221,0.009337741017466563,0.00012302107769248072,0.0,0.0,0.5062132367135709,0.00041062519993239195,5.960450141990735,1.1924538557314004,0.8329553659383309,5497.896274446135
2129,520500,163500,Non GLA,Non GLA,0.0,0.010817611064521723,0.0,0.0,0.0,0.0,0.0,0.0,0.29160010638925893,0.0005899717991469329,0.010888149687825506,0.0,0.0,0.0,0.6859336785480943,0.00017048251115267735,5.64279174837455,1.3541476272019706,0.8988743679747669,5793.331107786477
2130,522500,163500,Non GLA,Non GLA,0.0,0.005983838750376915,0.0,0.0,0.0,0.0,0.0,0.0,0.1778030232874652,0.006101057668427872,0.005502444086009427,0.0,0.0,0.0,0.8043074307326845,0.00030220547503590433,9.59566720750004,2.330816137130045,1.3311086727641182,7741.986190737452
2131,524500,163500,Sutton,Outer,0.0003961725388875654,0.000514697335770519,0.0,0.0,0.0,0.02214306706652084,0.0,0.0,0.2372900388995544,0.0023764154515189713,0.005107167886672366,0.0007791919709257715,0.0,0.0,0.7312096168663801,0.0001836319837694894,16.54133959399826,3.9244902749867827,2.4677567079726352,12745.75955329075
2132,526500,163500,Sutton,Outer,0.0011749959161984978,0.000249618786686597,0.0,0.0,0.0,0.09342607031794052,0.0,0.0,0.5448355946537988,0.006220856557863057,0.006457872199070937,0.001285897781137324,0.0,0.0,0.3452528756551044,0.0010962181322000078,12.33834075517831,1.8643073298107198,1.2816241488974527,11893.411691039018
2133,528500,163500,Sutton,Outer,0.0003672593514391477,0.0005184938381970887,0.0005921096882058383,0.0,0.0,0.021209774934167022,0.0,0.0,0.278466047166837,0.00016186510136478714,0.006386669702707997,0.0005237587143869738,0.0,0.0,0.6915720261261945,0.0002019953764996697,12.926832172949116,2.922120431831293,1.7822813053683129,11075.545068237094
2134,530500,163500,Sutton,Outer,0.0016761257807506,0.010413839930363822,0.0012770739868175197,0.0,0.0,0.0,0.0,0.0,0.5127442523203799,0.09263894143501902,0.004328774138217385,0.0,0.0,0.0,0.3759822331822881,0.0009387592261635513,5.993419240325173,0.8448418508955724,0.5241611377615855,5869.199235052828
2135,530500,163500,Croydon,Outer,0.0,0.006476389921866747,0.0,0.0,0.0,0.0,0.0,0.0,0.5403872692826196,0.1125701383970724,0.000496231491297679,0.0,0.0,0.0,0.34006220119117786,7.769715965680561e-06,0.5765941654175671,0.3598395000353545,0.3370232742048206,317.7313241518642
2136,532500,163500,Croydon,Outer,0.0007701525780860065,0.0008672256895944473,0.0,0.0,0.0,0.08490790557775182,0.0,0.0,0.23128149652145938,0.01042949563708803,0.002694276417727867,0.039272909242385905,0.0,0.0,0.6294822060573745,0.0002943322785321219,18.171723887207598,3.662975292933854,2.1418233573329184,14087.285391941197
2137,534500,163500,Croydon,Outer,0.00042032143686286406,0.009454040218252217,0.0,0.0,0.0,0.026884236548416696,0.0,0.0,0.5026388856622739,0.0,0.012237793473356962,0.0,0.0,0.0,0.4481731079288193,0.0001916147320180974,4.157532418624052,2.1221847857318283,0.6375581570475112,4002.8769657989533
2138,536500,163500,Croydon,Outer,0.0002117559230491003,0.008157768063608411,0.0,0.0,0.0,0.0,0.0,0.0,0.09862712823029073,0.0,0.003117024835804002,0.0,0.0,0.0,0.8897449952013943,0.00014132774585352026,14.167254246316329,3.3374010291145195,1.3625646772882476,7463.295380514816
2139,538500,163500,Bromley,Outer,0.0,0.03620903345023477,0.0,0.0,0.0,0.0,0.0,0.0,0.9039034610612992,0.0,0.010079883536919763,0.0,0.0,0.0,0.04964979480734151,0.0001578271442046846,0.14770375278977305,0.02670229468934315,0.01784241785212069,64.66305406216142
2140,538500,163500,Croydon,Outer,0.0032816241338547063,0.01395709081084291,0.0,0.0,0.0,0.050317534638883374,0.0,0.0,0.4681173052406583,0.0,0.008726011314180935,0.0,0.0,0.0,0.4554384604751822,0.00016197338639741652,4.648954875846261,1.3928853246570088,1.009662423752828,5832.670926191272
2141,540500,163500,Bromley,Outer,0.0,0.11276539602939502,0.0,0.0,0.0,0.03638779139836436,0.0,0.0,0.5568283242048169,0.0009231946148487357,0.0017964486311610817,0.0,0.0,0.0,0.2912707170133452,2.812810806873138e-05,1.603151682424512,0.20482119152229017,0.139334355999292,725.7750599321397
2142,542500,163500,Bromley,Outer,0.0,0.05710068578398818,0.05978099046659636,0.0,0.0,0.0,0.0,0.0,0.48403510166304914,0.0,0.0012662474940665503,0.0,0.0,0.0,0.39779714817158446,1.9826420715322165e-05,2.2744208055141364,0.30806570019867463,0.19584163399391188,1336.9823279335742
2143,544500,163500,Bromley,Outer,0.00022320046375331126,0.07334552574362478,0.0,0.0,0.0,0.0,0.0,0.0,0.3535052206231946,0.0,0.0007781410677219995,0.0,0.0,0.0,0.572135728250949,1.2183850756167552e-05,2.4673985631337194,0.42903158413644116,0.24941426374792808,1239.831699233261
2144,546500,163500,Bromley,Outer,0.0,0.01744057422946128,0.0,0.0,0.0,0.1595045705189984,0.0,0.0,0.4929504137279054,0.0,0.01697893862406257,0.003903638344722539,0.0,0.0,0.30884416086391014,0.00037770369093965907,3.5054945647052866,0.7950732291763993,0.5600579807529683,4209.91687588768
2145,548500,163500,Non GLA,Non GLA,0.0,0.9670717078654277,0.0,0.0,0.0,0.0,0.0,0.0,0.028560643698292833,0.0029358662114109344,0.0,0.0,0.0,0.0,0.0014317814820108893,7.428576632333996e-10,0.003184750028342241,0.009203549639301598,0.0015968652470251944,0.2963900410791465
2146,548500,163500,Bromley,Outer,3.385299338971207e-05,0.027710452915453078,0.0,0.0,0.0,0.0,0.0,0.0,0.08851855398627155,0.006962833899602257,0.0007500100152794436,0.003664173397186975,0.0,0.0,0.8723483794244057,1.174336841132685e-05,8.957095760041414,1.906773939564559,0.6835115435417374,3826.968966972892
2147,550500,163500,Non GLA,Non GLA,0.0,0.008713854548357035,0.0,0.0,0.0,0.0,0.0,0.0,0.017609678703289885,0.0,0.00022501532551719,0.0,0.0,0.0,0.9734479282169467,3.523205889164576e-06,21.3317194587313,4.766051639713728,1.0538570566982577,11583.007825647193
2148,516500,161500,Non GLA,Non GLA,0.0,0.019129346106720013,0.0,0.0,0.0,0.0,0.0,0.0,0.39632022649341686,0.0,0.0005104912732456124,0.0,0.0,0.0,0.5840319430534359,7.993073181676759e-06,1.4814978996225185,0.2901946692870619,0.14585195420071134,791.5541661575006
2149,516500,161500,Kingston,Outer,0.0,0.019459847901624996,0.0,0.0,0.0,0.0,0.0,0.0,0.4603811792061304,0.0,0.000513464092977004,0.0,0.0,0.0,0.5196374691784612,8.039620806234e-06,1.333217104479122,0.22546057822985735,0.10673846769816613,600.5027790435694
2150,518500,161500,Non GLA,Non GLA,0.0,0.04012990879611923,0.0,0.0,0.0,0.0,0.0,0.0,0.25548773173916844,0.0008538810916615637,0.0077182510214916485,0.0,0.0,0.0,0.6956893779142657,0.00012084943729327037,2.1196710147053746,0.4522511615295436,0.21909354576561982,1363.5927121609134
2151,518500,161500,Kingston,Outer,0.0017552785368731792,0.01187912027119415,0.0,0.0,0.0,0.0,0.0,0.0,0.3699004195993433,0.0006640897412692161,0.0014116164412064573,0.0,0.0,0.0,0.6143673728769399,2.21025331739073e-05,0.640923919689723,0.12065820768035748,0.0549463085139112,276.88125001606636
2152,520500,161500,Non GLA,Non GLA,0.0,0.0045591388074439415,0.0,0.0,0.0,0.0,0.0,0.0,0.43973096771389114,0.010204442276941523,0.011177386461844423,0.0001973357224969602,0.0,0.0,0.5335285701985305,0.0006021588188515006,5.840240101574884,1.2407216610600977,0.895584214977694,7177.066674348588
2153,522500,161500,Non GLA,Non GLA,0.0,0.027739847827781695,0.0,0.0,0.0,0.0,0.0,0.0,0.25351169096637644,0.0,0.008193404909634534,0.0013488578716274909,0.0,0.0,0.7090264560208341,0.0001797424037457086,4.803761861271508,1.092814098624808,0.6097862805619586,4088.149928256179
2154,524500,161500,Non GLA,Outer,0.0,0.020905606298924448,0.0,0.0,0.0,0.0,0.0,0.0,0.8960050085417222,0.005801284492216909,0.005226974977841749,0.0,0.0,0.0,0.07197928381072073,8.184187857406463e-05,0.20984594043495886,0.04532722525935853,0.03646178930843213,203.30546590433545
2155,524500,161500,Sutton,Outer,0.00016436324145799693,0.016807446105597385,0.0,0.0,0.0,0.04957075738806054,0.0,0.0,0.6736335499663971,0.002426340689650404,0.01325469051181738,0.0,0.0,0.0,0.24189560542438268,0.0022472466726365776,3.0420427071449256,0.5344070516435747,0.3917793300564406,3446.420677415581
2156,526500,161500,Non GLA,Non GLA,0.0,0.01954143913148387,0.0,0.0,0.0,0.0,0.0,0.0,0.8911848391543263,0.0,0.011129794299419706,0.0,0.0,0.0,0.07796966128670064,0.00017426612806957455,1.403778648179024,0.13899370753979787,0.11780028989664233,841.2495650691096
2157,526500,161500,Sutton,Outer,0.00014712596905515964,0.008547991774266272,0.0,0.0,0.0,0.0,0.0,0.0,0.5860028263707772,0.0,0.004309603557304718,0.0,0.0,0.0,0.4009249741637485,6.747816484806178e-05,1.6822319104468135,0.3193893463337373,0.21957156154095908,1781.3971456287002
2158,528500,161500,Sutton,Outer,0.00029637144975965814,0.03704513516415307,0.0,0.0,0.0,0.014062947840690253,0.0,0.0,0.1791307970158501,0.0,0.0008535315910349245,0.0,0.0,0.0,0.7685978526629599,1.3364275552153113e-05,6.748288344312167,1.7888942317400198,0.6533666860811832,3009.102993959484
2159,530500,161500,Croydon,Outer,0.0002450779219353783,0.00030252945665411296,0.0,0.0,0.0,0.2255259539332115,0.0,0.0,0.2924906957065813,0.0,0.009240985270716153,1.1368570521456867e-05,0.0,0.0,0.4720386972992583,0.00014469184112177926,10.180435594920201,1.8627144731380316,1.028586505169927,7920.829973443569
2160,532500,161500,Croydon,Outer,0.0,0.011589693795727659,0.0,0.0,0.0,0.09356958775738808,0.0,0.0,0.44805810957533504,0.0027800162666995194,0.009038000769582779,0.06914431985537677,0.0,0.0,0.3656406345160949,0.0001796374637952359,5.7356603236463926,0.9619635360107094,0.6914545477425758,6182.188361205052
2161,534500,161500,Croydon,Outer,2.823608195770205e-05,0.010634361967228384,0.002002616448159039,0.0,0.0,0.07765777184674204,0.0,0.0,0.17646011451602275,0.0007914833886953434,0.00416170568426348,0.0,0.0,0.0,0.7281505762374524,0.00011313382947888696,8.765380422494793,1.7000393979606752,0.804200689500436,5610.966442172241
2162,536500,161500,Non GLA,Non GLA,0.0,0.10348764680455576,0.15353065450350714,0.0,0.0,0.0,0.0,0.0,0.7252927162626212,0.0,0.0034280482213333817,0.0,0.0,0.0,0.014207258913176478,5.3675294806023537e-05,0.19252311912038775,0.028205178148818,0.01924885272930954,85.74861875748563
2163,536500,161500,Croydon,Outer,0.0005754225717526144,0.04219804893353083,0.04979970000895999,0.0,0.0,0.0,0.0,0.0,0.7272959923934085,0.0,0.0015145362614619451,0.0,0.0,0.0,0.17859258583216847,2.371399871771538e-05,0.8689266367794832,0.10394605840029054,0.0814664694377756,926.9892733593338
2164,538500,161500,Non GLA,Outer,0.0,0.03963220599643115,0.2216934144846142,0.0,0.0,0.0,0.0,0.0,0.6606471316748014,0.005925731210378217,0.017149846363282175,0.0,0.0,0.0,0.054683144637601364,0.00026852563289143515,0.113522192640436,0.021447792229481424,0.012448001053223495,47.27321940490972
2165,538500,161500,Croydon,Outer,0.002606480201933833,0.005067467843634296,0.0019172662361366262,0.0,0.0,0.009912088170540422,0.0,0.0,0.5357491956529444,0.0005650045087626524,0.0059812931980892815,0.0,0.0,0.0,0.438107551380252,9.365280770643898e-05,4.3550873698136625,0.8468807730733312,0.5747477875140551,4862.222943343354
2166,540500,161500,Bromley,Outer,0.0,0.08698770665695969,0.0,0.0,0.0,0.0,0.0,0.0,0.46020012444826996,0.0,0.002821505170690365,0.0,0.0,0.0,0.4499404000825991,5.0263641480919554e-05,1.70118258558809,0.23445308406191795,0.1372799129066843,832.1609968838411
2167,542500,161500,Bromley,Outer,0.0,0.10234451381507792,0.1424438350980289,0.0,0.0,0.0,0.0,0.0,0.6100299225197886,0.0,0.003593963597289812,0.0,0.0,0.0,0.14153149201737006,5.627295244479433e-05,1.3355437058808206,0.1864604008709786,0.1541481718315174,637.9920961434934
2168,544500,161500,Bromley,Outer,0.0002855862058728789,0.08414018970801061,0.0,0.0,0.0,0.0,0.0,0.0,0.47756890147770303,0.0,0.008307785357417125,0.0,0.0,0.0,0.4295674570830086,0.00013008016798772258,1.7332769924480738,0.268737501492595,0.16906723680508232,743.974051933136
2169,546500,161500,Bromley,Outer,0.0009289074067107759,0.12071791082984278,0.0,0.0,0.0,0.0659286749526187,0.0,0.0,0.5406169312038022,0.00016750863410894528,0.0017834642246341787,0.0,0.0,0.0,0.26982598061871477,3.062212956775874e-05,1.6148003441068903,0.26018507206738944,0.17824060017667265,775.3504159657956
2170,548500,161500,Non GLA,Non GLA,0.0,0.11779775807453602,0.0,0.0,0.0,0.0,0.0,0.0,0.4808941783218055,0.0,0.01414069171168577,0.0,0.0,0.0,0.38694596227747463,0.00022140961449809948,1.018316042227856,0.3385769624652185,0.25218030285922716,793.1554275632693
2171,550500,161500,Non GLA,Non GLA,0.0,0.0026765326991962097,0.0,0.0,0.0,0.0,0.0,0.0,0.021522921664373123,0.0,0.0,0.0036238197118020525,0.0,0.0,0.9721767259246287,0.0,20.098992718316154,3.3541571407590105,0.7779723708976559,9763.323378086392
2172,516500,159500,Non GLA,Non GLA,0.0,0.01594523774636649,0.0,0.0,0.0,0.0,0.0,0.0,0.26250310942500216,0.0,0.00453437101491293,0.0,0.0,0.0,0.7169462843408743,7.099747284407936e-05,3.6312327969881992,0.7279025834638001,0.3427359654523015,2000.677425999116
2173,516500,159500,Kingston,Outer,0.0,0.016796497539866995,0.0,0.0,0.0,0.0,0.0,0.0,0.15670040284511522,0.0,5.30281427111008e-05,0.0,0.0,0.0,0.8264492411960974,8.302762092079991e-07,0.18531222634656175,0.08004615720085471,0.04956589309988804,81.98429937542333
2174,518500,159500,Non GLA,Non GLA,0.0,0.0022936780022325227,0.0,0.0,0.0,0.0,0.0,0.0,0.584809082378212,0.011364019031938956,0.02160866524981552,0.007502972402626321,0.0,0.0,0.3720832426392356,0.0003383402959390553,2.1324624617304297,0.6160795160034737,0.5176971252347544,3041.5784122278933
2175,520500,159500,Non GLA,Non GLA,0.0,0.007488679009171253,0.0,0.0,0.0,0.0,0.0,0.0,0.4339594612615571,0.005343994186756123,0.013583522949855115,0.0,0.0,0.0,0.5394116569510053,0.00021268564165504296,4.523094740616169,0.8637338139586225,0.5412555001927806,4480.191922140547
2176,522500,159500,Non GLA,Non GLA,0.0,0.02695104340322996,0.0,0.0,0.0,0.0,0.0,0.0,0.40422390373816136,0.0014434052090528634,0.01012938042811434,0.00013230893265123376,0.0,0.0,0.5567408498016078,0.00037910848718256243,3.9804719866364144,0.8340658893624869,0.5512841267703156,3561.4828715326075
2177,524500,159500,Non GLA,Non GLA,0.0,0.000696739270014938,0.0,0.0,0.0,0.0,0.0,0.0,0.4060596562672399,0.0007088386291069667,0.012991167141247964,0.0,0.0,0.0,0.5792648648374129,0.00027873385497727347,7.02010414735606,1.4181488482845266,0.8810855907573424,7135.735947494673
2178,526500,159500,Non GLA,Non GLA,0.0,0.05034509838842575,0.0,0.0,0.0,0.0,0.0,0.0,0.7240320421936575,0.007163497609216735,0.009806765713709741,0.0,0.0,0.0,0.20819238675945184,0.0004602093355384542,2.6430545569861943,0.3558020471918983,0.2845537704414118,1907.63923569667
2179,528500,159500,Non GLA,Non GLA,0.0,0.010718036717838983,0.0,0.0,0.0,0.0,0.0,0.0,0.4464710958610837,0.0,0.007896959670008637,0.0016902703763645914,0.0,0.0,0.5330999897586607,0.00012364761604338677,1.0113429330026151,0.2718399473416629,0.1953031816669638,664.7634507813526
2180,528500,159500,Sutton,Outer,0.0022159552706958433,0.007443162762883985,0.0,0.0,0.0,0.0,0.0,0.0,0.6350858251302094,0.0,0.00297781498280867,0.0,0.0,0.0,0.3522306163717091,4.662548169301034e-05,0.6769089700664298,0.1436073309977241,0.0988279436686585,1030.8197373298067
2181,528500,159500,Croydon,Outer,6.466807527536375e-05,0.005246032089338732,0.0,0.0,0.0,0.030103164101734088,0.0,0.0,0.4436455980160389,0.0,0.004571117841699643,0.0014257917948354202,0.0,0.0,0.5146571051157978,0.00028652296528014823,3.8272362204398056,1.1437786920850193,0.8688205083277687,5292.089876779023
2182,530500,159500,Croydon,Outer,0.0009506526759117034,0.006449924127029606,0.0,0.0,0.0,0.013114519825715062,0.0,0.0,0.3698056073328865,0.0014634644636078065,0.010869599146534811,0.035364691012675795,0.0,0.0,0.5617392884118881,0.00024225300375065116,6.093944350390462,1.2111441813031658,0.7613692138912015,5919.352404781583
2183,532500,159500,Croydon,Outer,0.00043974666126516543,0.0044242738421388485,0.0,0.0,0.0,0.06186508670816681,0.0,0.0,0.3771055782519238,0.004080463268906324,0.015631992114289586,0.0003255531795966474,0.0,0.0,0.5355802355569348,0.0005470704167780664,4.790142126494099,1.0552061326897033,0.6041481744533848,4918.913252477094
2184,534500,159500,Non GLA,Non GLA,0.0,0.04259827550535115,0.0,0.0,0.0,0.0,0.0,0.0,0.6320097134063857,0.015119098460635437,0.013784782031922778,0.0,0.0,0.0,0.2961351898365347,0.0003529407591702454,0.9525192945528799,0.1762145431509981,0.1431113936197102,1110.7809497221176
2185,534500,159500,Croydon,Outer,0.0012392146296530135,0.006082048240008163,0.0,0.0,0.0,0.04789888712455029,0.0,0.0,0.275882530825502,0.0030253399724507915,0.0017783949917229297,0.0,0.0,0.0,0.6640657387696033,2.7845446509542616e-05,3.069060364967304,0.7660562694106032,0.48108629441721523,2570.026481472465
2186,536500,159500,Non GLA,Non GLA,0.0,0.09446785515701932,0.0,0.0,0.0,0.0,0.0,0.0,0.30759590547853466,0.0,0.008844982523214882,0.0,0.0,0.0,0.5886270983754036,0.0004641584658276812,1.736564978647708,0.42663249236469064,0.3041683936036847,1332.5232003626331
