TOID,nox,pm10,pm25,co2
osgb4000000031144691,0.0300372150699916,0.004060382596110838,0.002003586589815651,12.0616809615198
osgb4000000031144694,0.0175926509050669,0.002863591965076761,0.001419043977732758,8.55126681165732
osgb4000000031144696,0.0426179720504672,0.006066868098575063,0.003025040931044118,21.1067639010586
osgb4000000031144698,0.0228954981284929,0.0034427859423081454,0.001728598795914441,9.86185944798119
osgb4000000031144701,0.0208640351925171,0.003304309337116128,0.0016417044780133972,9.57749841050912
osgb4000000031144702,0.0201867371737813,0.002855138641881232,0.001430653176329466,8.60527721624109
osgb4000000031144703,0.0086308518009823,0.001149385396422919,0.000565816369323618,3.41361695865147
osgb4000000031144739,0.114661334229394,0.01689157469801783,0.0084525997064388,45.5774980134307
osgb4000000031145021,0.00661388176668709,0.001154609475495922,0.0005698182587716398,2.79443459120853
osgb4000000031145115,0.0298921923416042,0.0038322507916859682,0.0019400155326614,12.9349861250841
osgb4000000031145256,0.00898944260789602,0.001304292247479407,0.000653326148192649,3.80411471123101
osgb4000000031145257,0.0110507629488193,0.001505592987767351,0.00075873644772594,4.80755715607706
osgb4000000031145416,0.11539312942582,0.01880084912464724,0.009292826666840979,48.5655385779578
osgb4000000031145418,0.0950737930235446,0.01630728928662434,0.0081108008883593,42.0072276481568
osgb4000000031145419,0.136978352222301,0.02182427036248823,0.01080577037156952,60.2011712246642
osgb4000000031145422,0.00769209620432125,0.001220686089897239,0.0006045826380290369,3.38412691988149
osgb4000000031145423,0.0194013424433808,0.002983282366574689,0.001478723870011433,8.67979829035234
osgb4000000031145425,0.298052856970368,0.05112275430219747,0.02542706354941164,131.691119242893
osgb4000000031145453,0.0386053654680975,0.005950740226300074,0.0029679145734619683,16.7956377555678
osgb4000000031145696,0.0832601105077143,0.01502778098573614,0.007386830725483599,35.1165852184645
osgb4000000031145869,0.164731507925696,0.028635212977204436,0.01407556283406883,68.3503480611394
osgb4000000031146063,0.15918941335346,0.025556551821126004,0.01259224647663013,62.612417633569
osgb4000000031146089,0.849500255097666,0.1399293289614102,0.0686375200240639,348.977593383795
osgb4000000031146248,0.0153291368549507,0.002231130541258821,0.001103484479568637,6.73864560069173
osgb4000000031146249,0.0337601030032317,0.00466101385302921,0.00233417365382148,13.9508846386414
osgb4000000031146250,0.0250034858741457,0.0023263369689434533,0.00117654118248737,11.1842953644376
osgb4000000031146314,0.0952699521117381,0.01402414150410792,0.00693368381593037,38.5122306495803
osgb4000000031146315,0.0131889537984104,0.002094795666758977,0.001036197403589246,5.63613765231742
osgb4000000031146698,0.227076747096891,0.014783701427470389,0.007641723348602639,114.208490964718
osgb4000000031146982,0.0493515181224516,0.005673534290029794,0.002822924647328729,19.0762796744212
osgb4000000031146984,0.136481760685407,0.01699872530859038,0.00848513515442438,54.6866192782623
osgb4000000031146986,0.324297379204807,0.04942074366406703,0.02479730045344189,141.628232594705
osgb4000000031146990,0.040766960411891,0.005209096596737767,0.002583788707355146,17.2513904222941
osgb4000000031146992,0.286260138053743,0.03770309805674443,0.018672347087008948,119.602203768681
osgb4000000031147002,0.0468175199060742,0.00673431578301844,0.0033461340727212506,20.7733888309955
osgb4000000031147015,0.187421402992348,0.02610770443470529,0.012810749016475371,72.8782043530287
osgb4000000031147072,0.0713392042031262,0.008466857973029299,0.004304234556749493,30.1849020700841
osgb4000000031147145,0.0425584830479812,0.006723786883299527,0.0033146576669940116,18.0744597716509
osgb4000000031147146,1.02134748093882,0.161775067670871,0.07998857036490971,414.624548921893
osgb4000000031147147,0.0234834593073265,0.003540134648621289,0.0017719068806996072,9.68314416879965
osgb4000000031147148,0.0265994795417121,0.0037617052537725964,0.001886912167900668,10.3844268067203
osgb4000000031147149,0.0244820488549556,0.0036906721572161198,0.001847253858641941,10.094901500997
osgb4000000031147150,0.0324437305728896,0.004588200741170049,0.002301491271439216,12.6660202107638
osgb4000000031147151,0.0212467837024389,0.003684363361786796,0.0018118078766882297,8.60695205499798
osgb4000000031147165,0.054285733457556,0.007407832815840511,0.0036521199811861017,22.5121174168328
osgb4000000031147961,0.379307637411561,0.04269114394661093,0.021210920487814512,155.203508140736
osgb4000000031147963,0.0462109904002536,0.007139755011275762,0.003502062116745563,20.8290759258146
osgb4000000031147965,0.0116198152037573,0.0018620512379081459,0.0009066960670183319,5.76322306391312
osgb4000000031147968,0.470285341396651,0.06417906329864087,0.03175907338516535,193.748195820154
osgb4000000031147969,0.0576106201849194,0.00937548672732502,0.004593464973238405,23.3292119141439
osgb4000000031147972,0.674731876314486,0.08925069477710557,0.04447856473442054,288.361113551787
osgb4000000031147975,0.191186887113887,0.029004846715371818,0.01450170704154451,83.1221661795972
osgb4000000031147976,0.0273555430219292,0.00356407757605121,0.001785396256168237,10.3739915776802
osgb4000000031147979,0.0321322627523352,0.004198454569342719,0.002084240025370236,13.7315592459678
osgb4000000031148029,0.212695477299238,0.01409338263209671,0.00708706440273549,59.0192583700281
osgb4000000031148034,0.0275791736343967,0.003617805319309262,0.001814968318917483,10.3354055427658
osgb4000000031148048,0.00947088941115027,0.001168912926629889,0.000587285615147258,3.64372417474447
osgb4000000031148112,0.00216903883348147,0.000342827717993774,0.0001601119002350909,1.15493827315094
osgb4000000031148113,0.00176521579552894,0.0003261683843428162,0.0001509588388303982,1.00977153846499
osgb4000000031148130,0.241575344256669,0.03218529656724731,0.01635042371280772,103.176990580086
osgb4000000031148148,0.201837179886225,0.02539824696545494,0.01274047239801216,77.002448213734
osgb4000000031148628,0.505652590482496,0.06805507597328879,0.03357096901252287,210.412404463807
osgb4000000031148629,0.533016710159786,0.07956686118978194,0.04012056311850879,252.624525185184
osgb4000000031148630,1.211737050131,0.18397713035643679,0.0901700007426459,509.329113805858
osgb4000000031148631,0.789946530305043,0.1300512869740952,0.06328113526679535,335.801248300998
osgb4000000031148632,0.139234654495678,0.023049700493287823,0.01123402568192092,60.1458665645963
osgb4000000031148633,0.462436904235967,0.07079279002603357,0.03549610589117771,217.492982266457
osgb4000000031148635,1.12431782074198,0.191862570022581,0.09343431961993,483.959829956304
osgb4000000031148636,0.0598403744595292,0.00706025314855179,0.003579401896794247,24.9871406606948
osgb4000000031148637,0.416229601326541,0.05041323863949662,0.025223926339411992,173.072362570625
osgb4000000031148638,0.072880248655817,0.011845140150283736,0.005785452413166519,31.0845243334321
osgb4000000031148639,0.100942443377742,0.01640605528897304,0.00801311347589744,43.0534732705125
osgb4000000031148640,0.0727942527994207,0.012312826123947162,0.005995245920440568,31.0754407716169
osgb4000000031148641,0.028334922356585,0.002603656430979288,0.001346132229572463,13.441639792212
osgb4000000031148643,0.502307428199498,0.0855293180933055,0.04162148755360237,217.022863140071
osgb4000000031148644,0.106907130856857,0.018366940930206598,0.008947243746371411,46.4509619960734
osgb4000000031148645,0.0433842783800954,0.006565461749672257,0.0032611757929196347,18.9322123837541
osgb4000000031148646,0.122257634391616,0.01480770055383337,0.00740893380599709,50.8359269956215
osgb4000000031148647,0.0767351607170877,0.01297941328013962,0.006319814292360351,32.757791312659
osgb4000000031148648,0.0771379036092552,0.01309083299086314,0.006374793216428669,32.9991625904637
osgb4000000031148649,0.0704177828719958,0.011560610294974162,0.005641557969067557,30.2473338447334
osgb4000000031148650,0.039161598267316,0.0031752895761605997,0.0016490023810754718,17.2693592135275
osgb4000000031148651,0.037332925052502,0.004691101404863111,0.002342162471890938,14.1363846448619
osgb4000000031148652,0.063815273521257,0.0067752383968200155,0.003442246128577374,24.8911603035834
osgb4000000031148717,0.0603951984639957,0.00834788662998107,0.004101600261600648,26.9659604042387
osgb4000000031148742,0.0311778049450287,0.004606240763862887,0.002318142219213565,13.7777906096554
osgb4000000031148743,0.0260157113697999,0.003843587783801667,0.0019343285710953732,11.4966087075828
osgb4000000031148744,0.0108852970368199,0.00167332322505764,0.000837720378590162,4.66098055358433
osgb4000000031148799,0.111986950246831,0.013890800492038408,0.00696803854057025,46.0415733188235
osgb4000000031148801,0.294513062807861,0.041207676993954626,0.02043310339822327,124.481425164765
osgb4000000031148811,0.243416694539416,0.023106871328771678,0.01173319838234694,111.327565859087
osgb4000000031149018,0.146316016582396,0.021866389793515448,0.010596662913843131,63.956155995882
osgb4000000031149021,0.242563924382006,0.03212066614563477,0.01579350835991783,114.778896346359
osgb4000000031149022,0.410425711979843,0.06173563821392449,0.029734716701966948,184.636522254548
osgb4000000031149024,0.00409157719355603,0.0005802365621600673,0.0002919258681652339,1.82827939513961
osgb4000000031149025,0.00475038575968839,0.0007024711493572148,0.0003524508772347781,2.15705321024688
osgb4000000031149026,0.00658593927370846,0.0008966788844602144,0.00045262343456156813,2.94193370015792
osgb4000000031149027,0.0219626848008107,0.0032267494476111366,0.001608412788739832,9.90166975230605
osgb4000000031149054,0.0286174841789139,0.003955622601383764,0.001977547022341461,12.8616271892711
osgb4000000031149290,0.245966024806511,0.04301317186472637,0.02107450450547242,107.712033021333
